Moisture Data ASCII output
Logger ID:  IENWUP002SMP
Last Sampling Interval: 30 minutes
Selected Sites, Probes and Sensors: 
Default: P1: 10[A1], 20[A2], 30[A3], 40[A4], 60[A5], 80[A6]
Output Type:  Separate
Index   ,"Date Time"                   ,A1.Raw      ,A1.Moisture[mm]  ,A2.Raw      ,A2.Moisture[mm]  ,A3.Raw      ,A3.Moisture[mm]  ,A4.Raw      ,A4.Moisture[mm]  ,A5.Raw      ,A5.Moisture[mm]  ,A6.Raw      ,A6.Moisture[mm]  ,
0       ,"2017-01-24 15:30:00"         ,65535       ,48.614006        ,65535       ,39.883682        ,65535       ,42.859276        ,65535       ,37.212761        ,65535       ,41.426163        ,65535       ,47.937668        ,
1       ,"2017-01-24 16:00:00"         ,65535       ,48.603760        ,65535       ,39.883682        ,65535       ,42.859276        ,65535       ,37.221474        ,65535       ,41.426163        ,65535       ,47.937668        ,
2       ,"2017-01-24 16:30:00"         ,65535       ,48.603760        ,65535       ,39.883682        ,65535       ,42.859276        ,65535       ,37.221474        ,65535       ,41.426163        ,65535       ,47.937668        ,
3       ,"2017-01-24 17:00:00"         ,65535       ,48.603760        ,65535       ,39.883682        ,65535       ,42.859276        ,65535       ,37.221474        ,65535       ,41.426163        ,65535       ,47.937668        ,
4       ,"2017-01-24 17:30:00"         ,65535       ,48.603760        ,65535       ,39.883682        ,65535       ,42.859276        ,65535       ,37.221474        ,65535       ,41.426163        ,65535       ,47.937668        ,
5       ,"2017-01-24 18:00:00"         ,65535       ,48.603760        ,65535       ,39.896080        ,65535       ,42.859276        ,65535       ,37.221474        ,65535       ,41.426163        ,65535       ,47.937668        ,
6       ,"2017-01-24 18:30:00"         ,65535       ,48.603760        ,65535       ,39.883682        ,65535       ,42.868664        ,65535       ,37.230186        ,65535       ,41.426163        ,65535       ,47.937668        ,
7       ,"2017-01-24 19:00:00"         ,65535       ,48.603760        ,65535       ,39.896080        ,65535       ,42.859276        ,65535       ,37.230186        ,65535       ,41.426163        ,65535       ,47.937668        ,
8       ,"2017-01-24 19:30:00"         ,65535       ,48.603760        ,65535       ,39.896080        ,65535       ,42.868664        ,65535       ,37.230186        ,65535       ,41.426163        ,65535       ,47.937668        ,
9       ,"2017-01-24 20:00:00"         ,65535       ,48.614006        ,65535       ,39.896080        ,65535       ,42.868664        ,65535       ,37.238911        ,65535       ,41.426163        ,65535       ,47.937668        ,
10      ,"2017-01-24 20:30:00"         ,65535       ,48.614006        ,65535       ,39.920837        ,65535       ,42.859276        ,65535       ,37.265072        ,65535       ,41.444893        ,65535       ,47.947792        ,
11      ,"2017-01-24 21:00:00"         ,65535       ,48.614006        ,65535       ,39.920837        ,65535       ,42.868664        ,65535       ,37.265072        ,65535       ,41.454258        ,65535       ,47.947792        ,
12      ,"2017-01-24 21:30:00"         ,65535       ,48.614006        ,65535       ,39.920837        ,65535       ,42.859276        ,65535       ,37.273792        ,65535       ,41.454258        ,65535       ,47.937668        ,
13      ,"2017-01-24 22:00:00"         ,65535       ,48.614006        ,65535       ,39.920837        ,65535       ,42.868664        ,65535       ,37.273792        ,65535       ,41.454258        ,65535       ,47.947792        ,
14      ,"2017-01-24 22:30:00"         ,65535       ,48.614006        ,65535       ,39.920837        ,65535       ,42.868664        ,65535       ,37.282513        ,65535       ,41.454258        ,65535       ,47.947792        ,
