Moisture Data ASCII output
Logger ID:  IENWUP001SMP
Last Sampling Interval: 30 minutes
Selected Sites, Probes and Sensors: 
Default: P1: 10[A1], 20[A2], 40[A3], 60[A4], 80[A5], 100[A6]
Output Type:  Separate
Index   ,"Date Time"                   ,A1.Raw      ,A1.Moisture[mm]  ,A2.Raw      ,A2.Moisture[mm]  ,A3.Raw      ,A3.Moisture[mm]  ,A4.Raw      ,A4.Moisture[mm]  ,A5.Raw      ,A5.Moisture[mm]  ,A6.Raw      ,A6.Moisture[mm]  ,
26      ,"2016-10-13 17:00:00"         ,65535       ,32.427898        ,65535       ,20.297562        ,65535       ,17.788647        ,65535       ,28.619446        ,65535       ,33.412727        ,65535       ,33.099003        ,
27      ,"2016-10-13 17:30:00"         ,65535       ,32.411934        ,65535       ,20.288961        ,65535       ,17.788647        ,65535       ,28.619446        ,65535       ,33.412727        ,65535       ,33.099003        ,
28      ,"2016-10-13 18:00:00"         ,65535       ,32.372021        ,65535       ,20.288961        ,65535       ,17.788647        ,65535       ,28.612005        ,65535       ,33.412727        ,65535       ,33.099003        ,
29      ,"2016-10-13 18:30:00"         ,65535       ,32.324173        ,65535       ,20.263165        ,65535       ,17.783108        ,65535       ,28.612005        ,65535       ,33.412727        ,65535       ,33.099003        ,
30      ,"2016-10-13 19:00:00"         ,65535       ,32.292301        ,65535       ,20.237391        ,65535       ,17.777576        ,65535       ,28.612005        ,65535       ,33.412727        ,65535       ,33.099003        ,
31      ,"2016-10-13 19:30:00"         ,65535       ,32.260448        ,65535       ,20.220219        ,65535       ,17.766516        ,65535       ,28.604561        ,65535       ,33.404835        ,65535       ,33.099003        ,
32      ,"2016-10-13 20:00:00"         ,65535       ,32.244526        ,65535       ,20.203053        ,65535       ,17.755457        ,65535       ,28.597115        ,65535       ,33.396942        ,65535       ,33.099003        ,
33      ,"2016-10-13 20:30:00"         ,65535       ,32.220650        ,65535       ,20.185904        ,65535       ,17.744404        ,65535       ,28.589674        ,65535       ,33.389061        ,65535       ,33.090992        ,
34      ,"2016-10-13 21:00:00"         ,65535       ,32.204746        ,65535       ,20.168755        ,65535       ,17.738880        ,65535       ,28.582233        ,65535       ,33.381172        ,65535       ,33.082985        ,
35      ,"2016-10-13 21:30:00"         ,65535       ,32.188839        ,65535       ,20.151619        ,65535       ,17.727831        ,65535       ,28.574795        ,65535       ,33.373295        ,65535       ,33.082985        ,
36      ,"2016-10-13 22:00:00"         ,65535       ,32.196793        ,65535       ,20.134487        ,65535       ,17.722309        ,65535       ,28.574795        ,65535       ,33.373295        ,65535       ,33.074978        ,
37      ,"2016-10-13 22:30:00"         ,65535       ,32.180885        ,65535       ,20.125931        ,65535       ,17.716791        ,65535       ,28.567354        ,65535       ,33.365410        ,65535       ,33.066982        ,
38      ,"2016-10-13 23:00:00"         ,65535       ,32.172943        ,65535       ,20.108814        ,65535       ,17.711269        ,65535       ,28.559917        ,65535       ,33.357533        ,65535       ,33.058968        ,
39      ,"2016-10-13 23:30:00"         ,65535       ,32.164993        ,65535       ,20.100256        ,65535       ,17.705751        ,65535       ,28.552483        ,65535       ,33.357533        ,65535       ,33.058968        ,
40      ,"2016-10-14 00:00:00"         ,65535       ,32.164993        ,65535       ,20.083158        ,65535       ,17.700232        ,65535       ,28.552483        ,65535       ,33.349648        ,65535       ,33.058968        ,
41      ,"2016-10-14 00:30:00"         ,65535       ,32.157047        ,65535       ,20.074610        ,65535       ,17.689199        ,65535       ,28.545048        ,65535       ,33.349648        ,65535       ,33.050964        ,
42      ,"2016-10-14 01:00:00"         ,65535       ,32.149097        ,65535       ,20.066067        ,65535       ,17.689199        ,65535       ,28.545048        ,65535       ,33.341774        ,65535       ,33.042961        ,
43      ,"2016-10-14 01:30:00"         ,65535       ,32.141151        ,65535       ,20.057518        ,65535       ,17.683685        ,65535       ,28.537619        ,65535       ,33.333904        ,65535       ,33.042961        ,
44      ,"2016-10-14 02:00:00"         ,65535       ,32.141151        ,65535       ,20.040442        ,65535       ,17.678173        ,65535       ,28.530188        ,65535       ,33.333904        ,65535       ,33.034962        ,
45      ,"2016-10-14 02:30:00"         ,65535       ,32.133217        ,65535       ,20.031902        ,65535       ,17.672655        ,65535       ,28.530188        ,65535       ,33.333904        ,65535       ,33.034962        ,
46      ,"2016-10-14 03:00:00"         ,65535       ,32.133217        ,65535       ,20.023367        ,65535       ,17.672655        ,65535       ,28.522753        ,65535       ,33.326023        ,65535       ,33.034962        ,
47      ,"2016-10-14 03:30:00"         ,65535       ,32.125275        ,65535       ,20.014832        ,65535       ,17.667145        ,65535       ,28.522753        ,65535       ,33.318142        ,65535       ,33.026970        ,
48      ,"2016-10-14 04:00:00"         ,65535       ,32.125275        ,65535       ,20.006304        ,65535       ,17.661636        ,65535       ,28.515324        ,65535       ,33.318142        ,65535       ,33.026970        ,
49      ,"2016-10-14 04:30:00"         ,65535       ,32.117329        ,65535       ,19.997778        ,65535       ,17.656124        ,65535       ,28.507895        ,65535       ,33.318142        ,65535       ,33.018963        ,
50      ,"2016-10-14 05:00:00"         ,65535       ,32.117329        ,65535       ,19.989248        ,65535       ,17.650614        ,65535       ,28.500467        ,65535       ,33.310272        ,65535       ,33.018963        ,
51      ,"2016-10-14 05:30:00"         ,65535       ,32.109390        ,65535       ,19.980724        ,65535       ,17.645105        ,65535       ,28.500467        ,65535       ,33.310272        ,65535       ,33.018963        ,
52      ,"2016-10-14 06:00:00"         ,65535       ,32.109390        ,65535       ,19.972202        ,65535       ,17.639599        ,65535       ,28.493036        ,65535       ,33.310272        ,65535       ,33.018963        ,
53      ,"2016-10-14 06:30:00"         ,65535       ,32.109390        ,65535       ,19.963684        ,65535       ,17.634096        ,65535       ,28.493036        ,65535       ,33.310272        ,65535       ,33.010963        ,
54      ,"2016-10-14 07:00:00"         ,65535       ,32.109390        ,65535       ,19.963684        ,65535       ,17.628593        ,65535       ,28.485611        ,65535       ,33.302395        ,65535       ,33.010963        ,
55      ,"2016-10-14 07:30:00"         ,65535       ,32.101448        ,65535       ,19.955166        ,65535       ,17.628593        ,65535       ,28.485611        ,65535       ,33.302395        ,65535       ,33.010963        ,
56      ,"2016-10-14 08:00:00"         ,65535       ,32.101448        ,65535       ,19.946650        ,65535       ,17.623085        ,65535       ,28.478188        ,65535       ,33.286652        ,65535       ,33.010963        ,
57      ,"2016-10-14 08:30:00"         ,65535       ,32.109390        ,65535       ,19.946650        ,65535       ,17.623085        ,65535       ,28.470770        ,65535       ,33.294518        ,65535       ,33.010963        ,
58      ,"2016-10-14 09:00:00"         ,65535       ,32.125275        ,65535       ,19.946650        ,65535       ,17.617584        ,65535       ,28.478188        ,65535       ,33.302395        ,65535       ,33.010963        ,
59      ,"2016-10-14 09:30:00"         ,65535       ,32.125275        ,65535       ,19.946650        ,65535       ,17.612083        ,65535       ,28.485611        ,65535       ,33.318142        ,65535       ,33.010963        ,
60      ,"2016-10-14 10:00:00"         ,65535       ,32.125275        ,65535       ,19.946650        ,65535       ,17.617584        ,65535       ,28.493036        ,65535       ,33.326023        ,65535       ,33.018963        ,
61      ,"2016-10-14 10:30:00"         ,65535       ,32.125275        ,65535       ,19.946650        ,65535       ,17.617584        ,65535       ,28.493036        ,65535       ,33.333904        ,65535       ,33.018963        ,
62      ,"2016-10-14 11:00:00"         ,65535       ,32.125275        ,65535       ,19.938135        ,65535       ,17.617584        ,65535       ,28.500467        ,65535       ,33.341774        ,65535       ,33.018963        ,
