,date_time,a1_raw,a1_moisture,a2_raw,a2_moisture,a3_raw,a3_moisture,a4_raw,a4_moisture,a5_raw,a5_moisture,a6_raw,a6_moisture
84,2016-08-05 05:30:00,65535,27.947405        ,65535,18.767578        ,65535,14.075917        ,65535,17.420677        ,65535,29.204332        ,65535,34.288956        
85,2016-08-05 06:00:00,65535,27.954716        ,65535,18.759367        ,65535,14.071103        ,65535,17.404066        ,65535,29.197052        ,65535,34.288956        
86,2016-08-05 06:30:00,65535,27.962025        ,65535,18.759367        ,65535,14.066293        ,65535,17.398531        ,65535,29.197052        ,65535,34.288956        
87,2016-08-05 07:00:00,65535,27.962025        ,65535,18.759367        ,65535,14.056672        ,65535,17.381931        ,65535,29.197052        ,65535,34.297138        
88,2016-08-05 07:30:00,65535,27.962025        ,65535,18.759367        ,65535,14.051865        ,65535,17.370871        ,65535,29.197052        ,65535,34.297138        
89,2016-08-05 08:00:00,65535,27.969337        ,65535,18.759367        ,65535,14.042247        ,65535,17.359812        ,65535,29.197052        ,65535,34.297138        
90,2016-08-05 08:30:00,65535,27.969337        ,65535,18.759367        ,65535,14.037443        ,65535,17.359812        ,65535,29.197052        ,65535,34.297138        
91,2016-08-05 09:00:00,65535,27.969337        ,65535,18.751160        ,65535,14.027834        ,65535,17.348764        ,65535,29.197052        ,65535,34.288956        
92,2016-08-05 09:30:00,65535,27.976650        ,65535,18.751160        ,65535,14.023029        ,65535,17.343239        ,65535,29.197052        ,65535,34.288956        
93,2016-08-05 10:00:00,65535,27.969337        ,65535,18.751160        ,65535,14.018229        ,65535,17.332191        ,65535,29.189775        ,65535,34.297138        
94,2016-08-05 10:30:00,65535,27.962025        ,65535,18.742956        ,65535,14.008628        ,65535,17.321150        ,65535,29.197052        ,65535,34.297138        
95,2016-08-05 11:00:00,65535,27.954716        ,65535,18.742956        ,65535,14.003827        ,65535,17.315632        ,65535,29.197052        ,65535,34.297138        
96,2016-08-05 11:30:00,65535,27.947405        ,65535,18.734755        ,65535,13.994232        ,65535,17.304594        ,65535,29.189775        ,65535,34.297138        
97,2016-08-05 12:00:00,65535,27.940100        ,65535,18.734755        ,65535,13.989438        ,65535,17.293566        ,65535,29.189775        ,65535,34.297138        
98,2016-08-05 12:30:00,65535,27.925488        ,65535,18.734755        ,65535,13.984644        ,65535,17.288054        ,65535,29.189775        ,65535,34.297138        
99,2016-08-05 13:00:00,65535,27.925488        ,65535,18.734755        ,65535,13.979846        ,65535,17.277025        ,65535,29.182493        ,65535,34.297138        
100,2016-08-05 13:30:00,65535,27.896273        ,65535,18.726553        ,65535,13.975054        ,65535,17.271515        ,65535,29.182493        ,65535,34.288956        
101,2016-08-05 14:00:00,65535,27.859783        ,65535,18.718353        ,65535,13.965471        ,65535,17.260494        ,65535,29.175222        ,65535,34.288956        
102,2016-08-05 14:30:00,65535,27.830610        ,65535,18.701962        ,65535,13.960682        ,65535,17.254986        ,65535,29.175222        ,65535,34.288956        
103,2016-08-05 15:00:00,65535,27.786888        ,65535,18.693771        ,65535,13.955889        ,65535,17.243979        ,65535,29.175222        ,65535,34.288956        
104,2016-08-05 15:30:00,65535,27.750484        ,65535,18.677391        ,65535,13.946316        ,65535,17.232967        ,65535,29.175222        ,65535,34.288956        
105,2016-08-05 16:00:00,65535,27.706839        ,65535,18.669205        ,65535,13.941531        ,65535,17.227465        ,65535,29.175222        ,65535,34.288956        
106,2016-08-05 16:30:00,65535,27.663227        ,65535,18.652836        ,65535,13.936745        ,65535,17.221964        ,65535,29.167942        ,65535,34.288956        
107,2016-08-05 17:00:00,65535,27.619659        ,65535,18.644657        ,65535,13.927176        ,65535,17.205463        ,65535,29.167942        ,65535,34.288956        
108,2016-08-05 17:30:00,65535,27.568882        ,65535,18.636482        ,65535,13.922393        ,65535,17.199966        ,65535,29.160673        ,65535,34.280785        
109,2016-08-05 18:00:00,65535,27.525410        ,65535,18.628305        ,65535,13.917613        ,65535,17.188980        ,65535,29.160673        ,65535,34.288956        
110,2016-08-05 18:30:00,65535,27.496445        ,65535,18.620134        ,65535,13.917613        ,65535,17.177990        ,65535,29.160673        ,65535,34.280785        
111,2016-08-05 19:00:00,65535,27.460270        ,65535,18.611959        ,65535,13.912834        ,65535,17.167007        ,65535,29.153397        ,65535,34.288956        
112,2016-08-05 19:30:00,65535,27.431345        ,65535,18.603792        ,65535,13.912834        ,65535,17.156027        ,65535,29.153397        ,65535,34.288956        
113,2016-08-05 20:00:00,65535,27.395222        ,65535,18.595627        ,65535,13.908051        ,65535,17.145052        ,65535,29.153397        ,65535,34.280785        
114,2016-08-05 20:30:00,65535,27.359123        ,65535,18.571136        ,65535,13.903273        ,65535,17.128599        ,65535,29.146126        ,65535,34.288956        
115,2016-08-05 21:00:00,65535,27.344694        ,65535,18.554827        ,65535,13.898497        ,65535,17.112152        ,65535,29.138859        ,65535,34.288956        
116,2016-08-05 21:30:00,65535,27.337479        ,65535,18.546667        ,65535,13.893723        ,65535,17.106674        ,65535,29.138859        ,65535,34.288956        
117,2016-08-05 22:00:00,65535,27.337479        ,65535,18.538519        ,65535,13.888943        ,65535,17.095718        ,65535,29.138859        ,65535,34.288956        
118,2016-08-05 22:30:00,65535,27.315842        ,65535,18.522223        ,65535,13.884169        ,65535,17.084768        ,65535,29.131584        ,65535,34.288956        
119,2016-08-05 23:00:00,65535,27.301422        ,65535,18.505930        ,65535,13.869853        ,65535,17.068350        ,65535,29.131584        ,65535,34.288956        
120,2016-08-05 23:30:00,65535,27.294212        ,65535,18.489651        ,65535,13.860310        ,65535,17.057405        ,65535,29.124321        ,65535,34.288956        
121,2016-08-06 00:00:00,65535,27.287010        ,65535,18.473377        ,65535,13.846008        ,65535,17.051937        ,65535,29.124321        ,65535,34.288956        
122,2016-08-06 00:30:00,65535,27.287010        ,65535,18.465246        ,65535,13.836477        ,65535,17.035538        ,65535,29.117050        ,65535,34.288956        
123,2016-08-06 01:00:00,65535,27.287010        ,65535,18.457115        ,65535,13.822190        ,65535,17.024611        ,65535,29.117050        ,65535,34.288956        
124,2016-08-06 01:30:00,65535,27.287010        ,65535,18.448990        ,65535,13.812667        ,65535,17.013687        ,65535,29.117050        ,65535,34.288956        
125,2016-08-06 02:00:00,65535,27.272604        ,65535,18.440857        ,65535,13.803153        ,65535,16.997305        ,65535,29.109783        ,65535,34.288956        
126,2016-08-06 02:30:00,65535,27.272604        ,65535,18.432735        ,65535,13.788884        ,65535,16.986389        ,65535,29.109783        ,65535,34.288956        
127,2016-08-06 03:00:00,65535,27.272604        ,65535,18.424616        ,65535,13.774623        ,65535,16.970030        ,65535,29.102518        ,65535,34.288956        
128,2016-08-06 03:30:00,65535,27.272604        ,65535,18.416496        ,65535,13.765122        ,65535,16.953674        ,65535,29.095255        ,65535,34.288956        
129,2016-08-06 04:00:00,65535,27.265400        ,65535,18.408379        ,65535,13.750875        ,65535,16.942778        ,65535,29.087986        ,65535,34.280785        
130,2016-08-06 04:30:00,65535,27.265400        ,65535,18.400259        ,65535,13.741387        ,65535,16.926441        ,65535,29.080730        ,65535,34.280785        
131,2016-08-06 05:00:00,65535,27.265400        ,65535,18.400259        ,65535,13.731900        ,65535,16.910110        ,65535,29.073469        ,65535,34.288956        
132,2016-08-06 05:30:00,65535,27.258196        ,65535,18.392149        ,65535,13.722414        ,65535,16.893791        ,65535,29.058950        ,65535,34.280785        
133,2016-08-06 06:00:00,65535,27.265400        ,65535,18.384039        ,65535,13.708197        ,65535,16.872049        ,65535,29.051689        ,65535,34.288956        
134,2016-08-06 06:30:00,65535,27.265400        ,65535,18.384039        ,65535,13.703458        ,65535,16.861179        ,65535,29.037176        ,65535,34.280785        
135,2016-08-06 07:00:00,65535,27.272604        ,65535,18.384039        ,65535,13.693986        ,65535,16.850319        ,65535,29.022669        ,65535,34.280785        
136,2016-08-06 07:30:00,65535,27.279804        ,65535,18.384039        ,65535,13.689253        ,65535,16.839458        ,65535,29.022669        ,65535,34.280785        
137,2016-08-06 08:00:00,65535,27.294212        ,65535,18.384039        ,65535,13.684519        ,65535,16.823185        ,65535,29.015417        ,65535,34.280785        
138,2016-08-06 08:30:00,65535,27.301422        ,65535,18.392149        ,65535,13.679785        ,65535,16.817760        ,65535,29.008171        ,65535,34.280785        
139,2016-08-06 09:00:00,65535,27.301422        ,65535,18.384039        ,65535,13.675055        ,65535,16.812336        ,65535,29.008171        ,65535,34.280785        
140,2016-08-06 09:30:00,65535,27.294212        ,65535,18.384039        ,65535,13.665597        ,65535,16.806913        ,65535,29.008171        ,65535,34.280785        
141,2016-08-06 10:00:00,65535,27.272604        ,65535,18.384039        ,65535,13.660864        ,65535,16.801493        ,65535,29.000916        ,65535,34.280785        
142,2016-08-06 10:30:00,65535,27.250999        ,65535,18.375929        ,65535,13.656137        ,65535,16.790651        ,65535,29.000916        ,65535,34.280785        
143,2016-08-06 11:00:00,65535,27.229404        ,65535,18.375929        ,65535,13.651413        ,65535,16.779818        ,65535,28.993671        ,65535,34.280785        
144,2016-08-06 11:30:00,65535,27.229404        ,65535,18.367821        ,65535,13.646686        ,65535,16.774405        ,65535,28.993671        ,65535,34.280785        
145,2016-08-06 12:00:00,65535,27.207821        ,65535,18.359715        ,65535,13.641962        ,65535,16.763575        ,65535,28.986420        ,65535,34.272606        
146,2016-08-06 12:30:00,65535,27.186251        ,65535,18.351614        ,65535,13.637238        ,65535,16.752750        ,65535,28.979172        ,65535,34.272606        
147,2016-08-06 13:00:00,65535,27.150311        ,65535,18.343515        ,65535,13.632513        ,65535,16.747341        ,65535,28.986420        ,65535,34.272606        
148,2016-08-06 13:30:00,65535,27.128767        ,65535,18.335411        ,65535,13.627792        ,65535,16.736521        ,65535,28.979172        ,65535,34.272606        
149,2016-08-06 14:00:00,65535,27.092880        ,65535,18.327318        ,65535,13.623074        ,65535,16.731113        ,65535,28.971928        ,65535,34.272606        
150,2016-08-06 14:30:00,65535,27.042686        ,65535,18.319223        ,65535,13.618352        ,65535,16.720304        ,65535,28.971928        ,65535,34.272606        
151,2016-08-06 15:00:00,65535,26.985384        ,65535,18.311132        ,65535,13.618352        ,65535,16.714897        ,65535,28.971928        ,65535,34.272606        
152,2016-08-06 15:30:00,65535,26.949610        ,65535,18.303045        ,65535,13.613631        ,65535,16.698692        ,65535,28.964684        ,65535,34.264431        
153,2016-08-06 16:00:00,65535,26.892426        ,65535,18.286869        ,65535,13.608915        ,65535,16.693289        ,65535,28.957436        ,65535,34.264431        
154,2016-08-06 16:30:00,65535,26.842453        ,65535,18.278784        ,65535,13.604197        ,65535,16.682493        ,65535,28.957436        ,65535,34.264431        
155,2016-08-06 17:00:00,65535,26.792538        ,65535,18.270704        ,65535,13.599482        ,65535,16.671698        ,65535,28.957436        ,65535,34.264431        
156,2016-08-06 17:30:00,65535,26.749790        ,65535,18.254545        ,65535,13.599482        ,65535,16.666309        ,65535,28.950197        ,65535,34.264431        
157,2016-08-06 18:00:00,65535,26.714203        ,65535,18.254545        ,65535,13.594769        ,65535,16.655519        ,65535,28.950197        ,65535,34.264431        
158,2016-08-06 18:30:00,65535,26.678642        ,65535,18.246473        ,65535,13.594769        ,65535,16.644737        ,65535,28.942955        ,65535,34.264431        
159,2016-08-06 19:00:00,65535,26.643112        ,65535,18.238400        ,65535,13.590050        ,65535,16.633957        ,65535,28.942955        ,65535,34.264431        
160,2016-08-06 19:30:00,65535,26.579224        ,65535,18.222256        ,65535,13.590050        ,65535,16.628571        ,65535,28.942955        ,65535,34.264431        
161,2016-08-06 20:00:00,65535,26.501261        ,65535,18.198067        ,65535,13.585339        ,65535,16.612413        ,65535,28.935715        ,65535,34.256245        
162,2016-08-06 20:30:00,65535,26.423439        ,65535,18.173891        ,65535,13.580628        ,65535,16.607031        ,65535,28.928476        ,65535,34.256245        
163,2016-08-06 21:00:00,65535,26.381052        ,65535,18.149736        ,65535,13.566496        ,65535,16.590885        ,65535,28.928476        ,65535,34.264431        
164,2016-08-06 21:30:00,65535,26.352806        ,65535,18.133644        ,65535,13.557081        ,65535,16.574751        ,65535,28.928476        ,65535,34.264431        
