,sensor_id,x_0,y_0,x_peak,y_peak,x_max,x_ymx,y_max,y_min,y_rise,y_rang,x_rise,x_rang,x_day
49,WLW2,1238400.0,0.00119830580629,1285200.0,0.357408314201,2959200.0,1281600.0,0.360363313535,-0.00727926220023,0.359165007729,0.367642575735,46800.0,1720800.0,14
50,WLW2,2959200.0,0.00195026882508,2979000.0,0.181207181682,3216600.0,2980800.0,0.184340784794,-0.018102512904,0.182390515969,0.202443297698,19800.0,257400.0,34
51,WLW2,3216600.0,0.0185110628682,3225600.0,0.0447760442302,3610800.0,3240000.0,0.0646897829051,-0.0207040360286,0.0461787200369,0.0853938189337,9000.0,394200.0,37
52,WLW2,3610800.0,0.0632549567682,3634200.0,0.752611722044,4192200.0,3628800.0,0.765153966172,0.0632549567682,0.701899009404,0.701899009404,23400.0,581400.0,41
53,WLW2,4192200.0,0.284830960024,4237200.0,0.680868810748,7083000.0,4233600.0,0.689705051454,-0.0536792404436,0.40487409143,0.743384291898,45000.0,2890800.0,48
54,WLW2,7083000.0,0.0200555699489,7086600.0,0.0304507809056,7092000.0,7092000.0,0.0414031548783,0.0200555699489,0.0213475849294,0.0213475849294,3600.0,9000.0,81
55,WLW2,7092000.0,0.0414031548783,7097400.0,0.0647473770535,7236000.0,7099200.0,0.0725287844452,-0.0449332588839,0.0311256295669,0.117462043329,5400.0,144000.0,82
56,WLW2,7236000.0,-0.0449332588839,7261200.0,0.203372694024,7657200.0,7257600.0,0.211532830675,-0.0449332588839,0.256466089559,0.256466089559,25200.0,421200.0,83
57,WLW2,7657200.0,-0.0226013431973,7704000.0,0.2557460992,8523000.0,7711200.0,0.258585402957,-0.0284468922854,0.281186746154,0.287032295242,46800.0,865800.0,88
58,WLW2,8523000.0,-0.0169944828901,8542800.0,0.223594945339,9401400.0,8539200.0,0.230476682711,-0.101787786844,0.247471165601,0.332264469555,19800.0,878400.0,98
59,WLW2,9401400.0,-0.097571008755,9432000.0,0.248194924127,11818800.0,9432000.0,0.248194924127,-0.0997311125863,0.345765932882,0.347926036713,30600.0,2417400.0,108
60,WLW2,11818800.0,0.0118387226579,11856600.0,0.140497152514,12216600.0,11858400.0,0.147751436331,-0.00657044273084,0.135912713673,0.154321879062,37800.0,397800.0,136
61,WLW2,12216600.0,0.00321621787898,12252600.0,0.291408087203,12265200.0,12265200.0,0.304150965433,0.00321621787898,0.300934747554,0.300934747554,36000.0,48600.0,141
62,WLW2,12265200.0,0.304150965433,12321000.0,0.530396472112,14495400.0,12355200.0,0.537719478608,-0.0202495803265,0.233568513175,0.557969058934,55800.0,2230200.0,141
63,WLW2,14495400.0,-0.0104486192832,14544000.0,0.263657804572,14603400.0,14544000.0,0.263657804572,-0.0104486192832,0.274106423855,0.274106423855,48600.0,108000.0,167
64,WLW2,14603400.0,0.200923834162,14670000.0,0.684319862009,15305400.0,14666400.0,0.688990358964,0.200923834162,0.488066524802,0.488066524802,66600.0,702000.0,169
65,WLW2,15305400.0,0.451903682057,15334200.0,0.589374909784,15987600.0,15458400.0,0.644429885625,0.329659528536,0.192526203568,0.314770357089,28800.0,682200.0,177
66,WLW2,15987600.0,0.334740811822,16003800.0,0.649566414278,16079400.0,15998400.0,0.674692203202,0.334740811822,0.33995139138,0.33995139138,16200.0,91800.0,185
67,WLW2,16079400.0,0.466176236916,16117200.0,0.596298554271,16518600.0,16250400.0,0.618406104799,0.466176236916,0.152229867883,0.152229867883,37800.0,439200.0,186
68,WLW2,16518600.0,0.591740582397,16569000.0,0.892990072173,20253600.0,20253600.0,0.987005255331,0.591740582397,0.395264672934,0.395264672934,50400.0,3735000.0,191
69,WLW2,20253600.0,0.987005255331,20266200.0,1.02662854497,32464800.0,22852800.0,1.16243458193,-0.0149769527708,0.175429326599,1.1774115347,12600.0,12211200.0,234
70,WLW2,32464800.0,-0.000710946841512,32482800.0,0.215039818727,32585400.0,32479200.0,0.241913044045,-0.00379304756336,0.242623990887,0.245706091608,18000.0,120600.0,10
71,WLW2,32585400.0,0.0110076598617,32646600.0,0.491093111159,40649400.0,32652000.0,0.501467940489,-0.00736454815999,0.490460280627,0.508832488649,61200.0,8064000.0,12
72,WLW2,40649400.0,0.0050420741517,40714200.0,0.523942413344,40768200.0,40716000.0,0.527596778335,0.0050420741517,0.522554704183,0.522554704183,64800.0,118800.0,105
73,WLW2,40768200.0,0.518579649313,40782600.0,0.576045558148,41731200.0,40802400.0,0.608832220298,0.0238692006047,0.090252570985,0.584963019693,14400.0,963000.0,106
74,WLW2,41731200.0,0.105976811424,41751000.0,0.168356467131,42654600.0,41803200.0,0.20157109892,-0.0146193161383,0.095594287496,0.216190415058,19800.0,923400.0,118
75,WLW2,42654600.0,0.00149950808632,42699600.0,0.225872195264,42858000.0,42710400.0,0.227122353994,0.00149950808632,0.225622845908,0.225622845908,45000.0,203400.0,128
76,WLW2,42858000.0,0.157226187987,42951600.0,0.755498786298,50634000.0,43120800.0,0.78952472433,-0.0210113490491,0.632298536343,0.810536073379,93600.0,7776000.0,131
77,WLW2,50634000.0,0.0102453109112,50673600.0,0.136552112034,50965200.0,50810400.0,0.206664333812,0.0102453109112,0.196419022901,0.196419022901,39600.0,331200.0,221
78,WLW2,50965200.0,0.185255904201,51048000.0,0.97730135585,61507800.0,51868800.0,1.09003766024,0.185255904201,0.904781756039,0.904781756039,82800.0,10542600.0,224
79,WLW2,61507800.0,0.937965235374,61511400.0,0.948036986671,61518600.0,61518600.0,0.967344925984,0.937965235374,0.02937969061,0.02937969061,3600.0,10800.0,346
80,WLW2,61518600.0,0.967344925984,61520400.0,0.972584486437,64036800.0,61689600.0,1.04387245184,0.677291662365,0.076527525856,0.366580789475,1800.0,2518200.0,347
81,WLW2,64036800.0,0.753314611311,64060200.0,0.862546579176,65066400.0,64202400.0,0.876508054402,0.409914612228,0.123193443091,0.466593442174,23400.0,1029600.0,11
82,WLW2,65066400.0,0.409914612228,65084400.0,0.526585653554,66713400.0,65080800.0,0.531220727837,-0.0173156601431,0.121306115609,0.54853638798,18000.0,1647000.0,23
83,WLW2,66713400.0,-0.00160719496513,66744000.0,0.36503371411,67671000.0,66780000.0,0.399601102033,-0.0104102678164,0.401208296998,0.410011369849,30600.0,957600.0,42
84,WLW2,67671000.0,0.0518416406769,67701600.0,0.151778239201,67908600.0,67730400.0,0.164493278434,0.0518416406769,0.112651637757,0.112651637757,30600.0,237600.0,53
85,WLW2,67908600.0,0.0580305325886,67939200.0,0.589656118009,68225400.0,67946400.0,0.592782640675,0.0580305325886,0.534752108086,0.534752108086,30600.0,316800.0,55
86,WLW2,68225400.0,0.371763707906,68247000.0,0.640138276545,69777000.0,68241600.0,0.646931872914,-0.0203679413496,0.275168165008,0.667299814264,21600.0,1551600.0,59
87,WLW2,69777000.0,0.00411435985627,69798600.0,0.0879514617886,70873200.0,70873200.0,0.239856635556,-0.0161769971984,0.2357422757,0.256033632754,21600.0,1096200.0,77
88,WLW2,70873200.0,0.239856635556,70896600.0,0.605885093182,71105400.0,70898400.0,0.606420711767,0.239856635556,0.366564076211,0.366564076211,23400.0,232200.0,90
89,WLW2,71105400.0,0.424837872317,71127000.0,0.651399648186,72856800.0,71128800.0,0.65292197444,0.136506494679,0.228084102123,0.516415479761,21600.0,1751400.0,92
90,WLW2,72856800.0,0.136506494679,72905400.0,0.570092643386,73267200.0,72907200.0,0.570383316922,0.136506494679,0.433876822243,0.433876822243,48600.0,410400.0,113
91,WLW3,354600.0,0.211214966855,397800.0,0.37256280466,725400.0,424800.0,0.386775877905,0.211214966855,0.17556091105,0.17556091105,43200.0,370800.0,4
92,WLW3,725400.0,0.224862940733,754200.0,0.542447184585,1058400.0,748800.0,0.542475754039,0.224518771844,0.317612813306,0.317956982195,28800.0,333000.0,8
93,WLW3,1058400.0,0.285445505827,1105200.0,0.595494750179,1236600.0,1101600.0,0.598799444985,0.285445505827,0.313353939158,0.313353939158,46800.0,178200.0,12
94,WLW3,1236600.0,0.398278524408,1265400.0,0.886908151088,1319400.0,1260000.0,0.900110044851,0.396126381077,0.501831520443,0.503983663774,28800.0,82800.0,14
95,WLW3,1319400.0,0.800098376119,1332000.0,0.866075484806,1645200.0,1332000.0,0.866075484806,0.45830631584,0.065977108687,0.407769168966,12600.0,325800.0,15
96,WLW3,1645200.0,0.473810459071,1677600.0,0.600616080835,1728000.0,1677600.0,0.600616080835,0.473810459071,0.126805621764,0.126805621764,32400.0,82800.0,19
97,WLW3,1728000.0,0.557590072364,1749600.0,0.781539010562,2923200.0,1749600.0,0.781539010562,0.0843680292766,0.223948938198,0.697170981285,21600.0,1195200.0,20
98,WLW3,2923200.0,0.0843680292766,2950200.0,0.280761871677,2955600.0,2955600.0,0.291949652617,0.0843680292766,0.20758162334,0.20758162334,27000.0,32400.0,33
99,WLW3,2955600.0,0.291949652617,3000600.0,0.618194196195,3007800.0,3007800.0,0.635620978079,0.291949652617,0.343671325462,0.343671325462,45000.0,52200.0,34
100,WLW3,3007800.0,0.635620978079,3015000.0,0.660268568706,3211200.0,3016800.0,0.666776165602,0.395230115637,0.031155187523,0.271546049965,7200.0,203400.0,34
101,WLW3,3211200.0,0.410547335681,3252600.0,0.733301092735,3432600.0,3254400.0,0.734653192835,0.410547335681,0.324105857154,0.324105857154,41400.0,221400.0,37
102,WLW3,3432600.0,0.485747371615,3454200.0,0.76062565406,3529800.0,3448800.0,0.772893460535,0.484513654838,0.28714608892,0.288379805697,21600.0,97200.0,39
103,WLW3,3529800.0,0.670053976756,3549600.0,0.765092673061,3607200.0,3549600.0,0.765092673061,0.670053976756,0.095038696305,0.095038696305,19800.0,77400.0,40
104,WLW3,3607200.0,0.681716245846,3634200.0,0.990031591613,4188600.0,3628800.0,0.998095029983,0.646041620686,0.316378784137,0.352053409297,27000.0,581400.0,41
105,WLW3,4188600.0,0.654707942564,4230000.0,0.965118667721,7227000.0,4226400.0,0.969746206947,0.107420536681,0.315038264383,0.862325670266,41400.0,3038400.0,48
106,WLW3,7227000.0,0.359811606038,7255800.0,0.611224618401,7259400.0,7259400.0,0.622937942308,0.359811606038,0.26312633627,0.26312633627,28800.0,32400.0,83
107,WLW3,7259400.0,0.622937942308,7275600.0,0.732415707013,7673400.0,7293600.0,0.73841644681,0.44684065768,0.115478504502,0.29157578913,16200.0,414000.0,84
108,WLW3,7673400.0,0.44684065768,7702200.0,0.815553156521,8521200.0,7718400.0,0.842559065665,0.446324203205,0.395718407985,0.39623486246,28800.0,847800.0,88
109,WLW3,8521200.0,0.472667038967,8562600.0,0.647546032125,9428400.0,8568000.0,0.648206340464,0.326344050163,0.175539301497,0.321862290301,41400.0,907200.0,98
110,WLW3,9428400.0,0.354661824859,9446400.0,0.765724970675,9736200.0,9475200.0,0.776535192293,0.354661824859,0.421873367434,0.421873367434,18000.0,307800.0,109
111,WLW3,9736200.0,0.628019374426,9748800.0,0.668504478722,10033200.0,9756000.0,0.686795563182,0.537950862615,0.058776188756,0.148844700567,12600.0,297000.0,112
112,WLW3,10033200.0,0.554126717881,10074600.0,0.753051784772,11838600.0,10072800.0,0.753139375611,0.301310028079,0.19901265773,0.451829347532,41400.0,1805400.0,116
113,WLW3,11838600.0,0.325073576095,11885400.0,0.51199552841,12227400.0,11916000.0,0.53057387643,0.325073576095,0.205500300335,0.205500300335,46800.0,388800.0,137
114,WLW3,12227400.0,0.446220786244,12308400.0,0.875988082278,14628600.0,12326400.0,0.917135439297,0.445138633283,0.470914653053,0.471996806014,81000.0,2401200.0,141
115,WLW3,14628600.0,0.640794061024,14682600.0,0.923153426935,15294600.0,14709600.0,0.934180974136,0.640794061024,0.293386913112,0.293386913112,54000.0,666000.0,169
116,WLW3,15294600.0,0.781896110434,15336000.0,0.953955090398,16090200.0,15400800.0,0.961919842346,0.603480577722,0.180023731912,0.358439264624,41400.0,795600.0,177
117,WLW3,16090200.0,0.722342815903,16117200.0,0.932248131523,16515000.0,16113600.0,0.935024048129,0.722342815903,0.212681232226,0.212681232226,27000.0,424800.0,186
118,WLW3,16515000.0,0.863340230998,16547400.0,0.980137405755,20235600.0,18453600.0,1.08047398032,0.863340230998,0.217133749322,0.217133749322,32400.0,3720600.0,191
119,WLW3,20235600.0,1.04716866571,20275200.0,1.17136692162,30123000.0,22831200.0,1.26206907061,0.761274608508,0.2149004049,0.500794462102,39600.0,9887400.0,234
120,WLW3,30123000.0,0.776056148118,30142800.0,0.944317589303,30693600.0,30139200.0,0.950652759443,0.598232834021,0.174596611325,0.352419925422,19800.0,570600.0,348
121,WLW3,30693600.0,0.598232834021,30718800.0,0.798531648393,30758400.0,30715200.0,0.801891529821,0.598232834021,0.2036586958,0.2036586958,25200.0,64800.0,355
122,WLW3,30758400.0,0.763030012516,30778200.0,0.889511777336,31620600.0,30780000.0,0.894553220992,0.369925376663,0.131523208476,0.524627844329,19800.0,862200.0,356
123,WLW3,31620600.0,0.433767205513,31624200.0,0.443810322838,31631400.0,31631400.0,0.463308867582,0.433767205513,0.029541662069,0.029541662069,3600.0,10800.0,0
124,WLW3,31631400.0,0.463308867582,31633200.0,0.468533214434,32473800.0,31845600.0,0.499828233567,0.204563067198,0.036519365985,0.295265166369,1800.0,842400.0,1
125,WLW3,32473800.0,0.252171562842,32491800.0,0.308085211879,32599800.0,32572800.0,0.334355696896,0.252171562842,0.082184134054,0.082184134054,18000.0,126000.0,10
126,WLW3,32599800.0,0.325903245101,32646600.0,0.88010737407,39969000.0,32652000.0,0.888888132275,-0.0368664403441,0.562984887174,0.925754572619,46800.0,7369200.0,12
127,WLW3,39969000.0,0.0354373136941,39988800.0,0.105380175804,40654800.0,39996000.0,0.107243412306,-0.0125798350577,0.0718060986119,0.119823247364,19800.0,685800.0,97
128,WLW3,40654800.0,-0.00576837200316,40717800.0,0.778018032914,41499000.0,40802400.0,0.864031314936,-0.00637035224403,0.869799686939,0.87040166718,63000.0,844200.0,105
129,WLW3,41499000.0,0.577501538361,41524200.0,0.676752540558,41716800.0,41536800.0,0.681158322915,0.577501538361,0.103656784554,0.103656784554,25200.0,217800.0,115
130,WLW3,41716800.0,0.598226365357,41734800.0,0.751438311599,42658200.0,41788800.0,0.759096687997,0.504084602788,0.16087032264,0.255012085209,18000.0,941400.0,117
131,WLW3,42658200.0,0.519331944481,42690600.0,0.784855886188,42868800.0,42688800.0,0.78506987618,0.519331944481,0.265737931699,0.265737931699,32400.0,210600.0,128
132,WLW3,42868800.0,0.728996417495,42892200.0,0.859093035398,42928200.0,42928200.0,0.91040802467,0.728996417495,0.181411607175,0.181411607175,23400.0,59400.0,131
133,WLW3,42928200.0,0.91040802467,42948000.0,0.980794205486,47581200.0,42948000.0,0.980794205486,0.326663428231,0.070386180816,0.654130777255,19800.0,4653000.0,131
134,WLW3,47581200.0,0.473714573243,47619000.0,0.592066742962,48520800.0,47656800.0,0.641867728075,0.386474885526,0.168153154832,0.255392842549,37800.0,939600.0,185
135,WLW3,48520800.0,0.430608906,48547800.0,0.615009706583,48551400.0,48551400.0,0.625034112115,0.430608906,0.194425206115,0.194425206115,27000.0,30600.0,196
136,WLW3,48551400.0,0.625034112115,48567600.0,0.716156762528,50549400.0,48643200.0,0.736307018452,0.36723365249,0.111272906337,0.369073365962,16200.0,1998000.0,196
137,WLW3,50549400.0,0.423023412478,50560200.0,0.455690132595,50562000.0,50562000.0,0.460016543641,0.423023412478,0.036993131163,0.036993131163,10800.0,12600.0,220
138,WLW3,50562000.0,0.460016543641,50628600.0,0.76318275075,50974200.0,50974200.0,0.870482235779,0.460016543641,0.410465692138,0.410465692138,66600.0,412200.0,220
139,WLW3,50974200.0,0.870482235779,50994000.0,0.935570756694,51026400.0,51026400.0,1.00532169617,0.870482235779,0.134839460391,0.134839460391,19800.0,52200.0,224
140,WLW3,51026400.0,1.00532169617,51028200.0,1.00988176906,61516800.0,51876000.0,1.18542329427,0.969233137053,0.1801015981,0.216190157217,1800.0,10490400.0,225
141,WLW3,61516800.0,1.04673267561,61522200.0,1.06373292074,64013400.0,61689600.0,1.13142453417,0.817699872069,0.08469185856,0.313724662101,5400.0,2496600.0,347
142,WLW3,64013400.0,0.837198463089,64018800.0,0.852271107995,64024200.0,64024200.0,0.866695828351,0.837198463089,0.029497365262,0.029497365262,5400.0,10800.0,10
143,WLW3,64024200.0,0.866695828351,64029600.0,0.88385887208,64040400.0,64040400.0,0.909776222174,0.866695828351,0.043080393823,0.043080393823,5400.0,16200.0,11
144,WLW3,64040400.0,0.909776222174,64045800.0,0.925631011204,64049400.0,64049400.0,0.93428994967,0.909776222174,0.024513727496,0.024513727496,5400.0,9000.0,11
145,WLW3,64049400.0,0.93428994967,64058400.0,0.967555910012,65068200.0,64202400.0,0.971323539011,0.645294489553,0.037033589341,0.326029049458,9000.0,1018800.0,11
146,WLW3,65068200.0,0.657615978662,65089800.0,0.767115690764,66718800.0,65088000.0,0.768355109023,0.225196891672,0.110739130361,0.543158217351,21600.0,1650600.0,23
147,WLW3,66718800.0,0.225196891672,66742200.0,0.756359358053,66751200.0,66751200.0,0.774099168199,0.223408163928,0.548902276527,0.550691004271,23400.0,32400.0,42
148,WLW3,66751200.0,0.774099168199,66753000.0,0.778846305671,66756600.0,66756600.0,0.788340580615,0.774099168199,0.014241412416,0.014241412416,1800.0,5400.0,42
149,WLW3,66756600.0,0.788340580615,66763800.0,0.81235993449,67429800.0,66794400.0,0.8447706847,0.358067303553,0.056430104085,0.486703381147,7200.0,673200.0,42
150,WLW3,67429800.0,0.36932838732,67474800.0,0.687717929798,67671000.0,67471200.0,0.689287091059,0.36932838732,0.319958703739,0.319958703739,45000.0,241200.0,50
151,WLW3,67671000.0,0.503591931009,67692600.0,0.782880405141,67897800.0,67687200.0,0.787529866481,0.50239231899,0.283937935472,0.285137547491,21600.0,226800.0,53
152,WLW3,67897800.0,0.589213778787,67944600.0,0.930306575188,68149800.0,67946400.0,0.932188229921,0.589213778787,0.342974451134,0.342974451134,46800.0,252000.0,55
153,WLW3,68149800.0,0.824454520264,68164200.0,0.877368509314,68239800.0,68239800.0,0.914836059632,0.824454520264,0.090381539368,0.090381539368,14400.0,90000.0,58
154,WLW3,68239800.0,0.914836059632,68247000.0,0.939296952872,69447600.0,68248800.0,0.94589292846,0.427104291284,0.031056868828,0.518788637176,7200.0,1207800.0,59
155,WLW3,69447600.0,0.483183342712,69463800.0,0.534108207066,69780600.0,69465600.0,0.540113627077,0.39329451979,0.056930284365,0.146819107287,16200.0,333000.0,73
156,WLW3,69780600.0,0.39329451979,69802200.0,0.699155831256,69831000.0,69796800.0,0.703508403626,0.392375326841,0.310213883836,0.311133076785,21600.0,50400.0,77
157,WLW3,69831000.0,0.698094726828,69834600.0,0.708217746506,70651800.0,69847200.0,0.740553474059,0.364747696358,0.042458747231,0.375805777701,3600.0,820800.0,78
158,WLW3,70651800.0,0.38489289979,70660800.0,0.410880538095,70662600.0,70662600.0,0.415961028262,0.38489289979,0.031068128472,0.031068128472,9000.0,10800.0,87
159,WLW3,70662600.0,0.415961028262,70687800.0,0.493405238694,70702200.0,70702200.0,0.504252381159,0.415961028262,0.088291352897,0.088291352897,25200.0,39600.0,87
