,date_time,dV_WLW1,dV_WLW2,dV_WLW3,dV_WLW4,dV_WLW5,dV_WLW6,dV_WLW7,dV_WLW8,dV_WLW9,dV_WLW10,dV_WLW12,dV_WLW13,dV_WLW14
0,2016-07-09 11:00:00,,,,,,,,,,,,,
1,2016-07-09 11:30:00,,,0.0,,0.0,,,,,,,,
2,2016-07-09 12:00:00,,,0.0,,0.0,,,,,,,,
3,2016-07-09 12:30:00,,,0.0,0.0,0.0,,,,,,,,
4,2016-07-09 13:00:00,,,0.0,0.0,0.0,,,,,,,,
5,2016-07-09 13:30:00,,,0.0,0.0,0.0,,,,,,,,
6,2016-07-09 14:00:00,,,0.0,0.0,0.0,,,,,,,,
7,2016-07-09 14:30:00,,,0.0,0.0,0.0,,,,,,,,
8,2016-07-09 15:00:00,,,0.0,0.0,0.0,,,,,,,,
9,2016-07-09 15:30:00,,,0.0,0.0,0.0,,,,,,,,
10,2016-07-09 16:00:00,,,0.0,0.0,0.0,,,,,,,,
11,2016-07-09 16:30:00,,,0.0,0.0,0.0,,,,,,,,
12,2016-07-09 17:00:00,,,0.0,0.0,0.0,,,,,,,,
13,2016-07-09 17:30:00,,,0.0,0.0,0.0,,,,,,,,
14,2016-07-09 18:00:00,,,0.0,0.0,0.0,,,,,,,,
15,2016-07-09 18:30:00,,,0.0,0.0,0.0,,,,,,,,
16,2016-07-09 19:00:00,,,0.0,0.0,0.0,,,,,,,,
17,2016-07-09 19:30:00,,,0.0,0.0,0.0,,,,,,,,
18,2016-07-09 20:00:00,,,0.0,0.0,0.0,,,,,,,,
19,2016-07-09 20:30:00,,,0.0,0.0,0.0,,,,,,,,
20,2016-07-09 21:00:00,,,0.0,0.0,0.0,,,,,,,,
21,2016-07-09 21:30:00,,,0.0,0.0,0.0,,,,,,,,
22,2016-07-09 22:00:00,,,0.0,0.0,0.0,,,,,,,,
23,2016-07-09 22:30:00,,,0.0,0.0,0.0,,,,,,,,
24,2016-07-09 23:00:00,,,0.0,0.0,0.0,,,,,,,,
25,2016-07-09 23:30:00,,,0.0,0.0,0.0,,,,,,,,
26,2016-07-10 00:00:00,,,0.0,0.0,0.0,,,,,,,,
27,2016-07-10 00:30:00,,,0.0,0.0,0.0,,,,,,,,
28,2016-07-10 01:00:00,,,0.0,0.0,0.0,,,,,,,,
29,2016-07-10 01:30:00,,,0.0,0.0,0.0,,,,,,,,
30,2016-07-10 02:00:00,,,0.0,0.0,0.0,,,,,,,,
31,2016-07-10 02:30:00,,,0.0,0.0,0.0,,,,,,,,
32,2016-07-10 03:00:00,,,0.0,0.0,0.0,,,,,,,,
33,2016-07-10 03:30:00,,,0.0,0.0,0.0,,,,,,,,
34,2016-07-10 04:00:00,,,0.0,0.0,0.0,,,,,,,,
35,2016-07-10 04:30:00,,,0.0,0.0,0.0,,,,,,,,
36,2016-07-10 05:00:00,,,0.0,0.0,0.0,,,,,,,,
37,2016-07-10 05:30:00,,,0.0,0.0,0.0,,,,,,,,
38,2016-07-10 06:00:00,,,0.0,0.0,0.0,,,,,,,,
39,2016-07-10 06:30:00,,,0.0,0.0,0.0,,,,,,,,
40,2016-07-10 07:00:00,,,0.0,0.0,0.0,,,,,,,,
41,2016-07-10 07:30:00,,,0.0,0.0,0.0,,,,,,,,
42,2016-07-10 08:00:00,,,0.0,0.0,0.0,,,,,,,,
43,2016-07-10 08:30:00,,,0.0,0.0,0.0,,,,,,,,
44,2016-07-10 09:00:00,,,0.0,0.0,0.0,,,,,,,,
45,2016-07-10 09:30:00,,,0.0,0.0,0.0,,,,,,,,
46,2016-07-10 10:00:00,,,0.0,0.0,0.0,,,,,,,,
47,2016-07-10 10:30:00,,,0.0,0.0,0.0,,,,,,,,
48,2016-07-10 11:00:00,,,0.0,0.0,0.0,,,,,,,,
49,2016-07-10 11:30:00,,,0.0,0.0,0.0,,,,,,,,
50,2016-07-10 12:00:00,,,0.0,0.0,0.0,,,,,,,,
51,2016-07-10 12:30:00,,,0.0,0.0,0.0,,,,,,,,
52,2016-07-10 13:00:00,,,0.0,0.0,0.0,,,,,,,,
53,2016-07-10 13:30:00,,,0.0,0.0,0.0,,,,,,,,
54,2016-07-10 14:00:00,,,0.0,0.0,0.0,,,,,,,,
55,2016-07-10 14:30:00,,,0.0,0.0,0.0,,,,,,,,
56,2016-07-10 15:00:00,,,0.0,0.0,0.0,,,,,,,,
57,2016-07-10 15:30:00,,,0.0,0.0,0.0,,,,,,,,
58,2016-07-10 16:00:00,,,0.0,0.0,0.0,,,,,,,,
59,2016-07-10 16:30:00,,,0.0,0.0,0.0,,,,,,,,
60,2016-07-10 17:00:00,,,0.0,0.0,0.0,,,,,,,,
61,2016-07-10 17:30:00,,,0.0,0.0,0.0,,,,,,,,
62,2016-07-10 18:00:00,,,0.0,0.0,0.0,,,,,,,,
63,2016-07-10 18:30:00,,,0.0,0.0,0.0,,,,,,,,
64,2016-07-10 19:00:00,,,0.0,0.0,0.0,,,,,,,,
65,2016-07-10 19:30:00,,,0.0,0.0,0.0,,,,,,,,
66,2016-07-10 20:00:00,,,0.0,0.0,0.0,,,,,,,,
67,2016-07-10 20:30:00,,,0.0,0.0,0.0,,,,,,,,
68,2016-07-10 21:00:00,,,0.0,0.0,0.0,,,,,,,,
69,2016-07-10 21:30:00,,,0.0,0.0,0.0,,,,,,,,
70,2016-07-10 22:00:00,,,0.0,0.0,0.0,,,,,,,,
71,2016-07-10 22:30:00,,,0.0,0.0,0.0,,,,,,,,
72,2016-07-10 23:00:00,,,0.0,0.0,0.0,,,,,,,,
73,2016-07-10 23:30:00,,,0.0,0.0,0.0,,,,,,,,
74,2016-07-11 00:00:00,,,0.0,0.0,0.0,,,,,,,,
75,2016-07-11 00:30:00,,,0.0,0.0,0.0,,,,,,,,
76,2016-07-11 01:00:00,,,0.0,0.0,0.0,,,,,,,,
77,2016-07-11 01:30:00,,,0.0,0.0,0.0,,,,,,,,
78,2016-07-11 02:00:00,,,0.0,0.0,0.0,,,,,,,,
79,2016-07-11 02:30:00,,,0.0,0.0,0.0,,,,,,,,
80,2016-07-11 03:00:00,,,0.0,0.0,0.0,,,,,,,,
81,2016-07-11 03:30:00,,,0.0,0.0,0.0,,,,,,,,
82,2016-07-11 04:00:00,,,0.0,0.0,0.0,,,,,,,,
83,2016-07-11 04:30:00,,,0.0,0.0,0.0,,,,,,,,
84,2016-07-11 05:00:00,,,0.0,0.0,0.0,,,,,,,,
85,2016-07-11 05:30:00,,,0.0,0.0,0.0,,,,,,,,
86,2016-07-11 06:00:00,,,0.0,0.0,0.0,,,,,,,,
87,2016-07-11 06:30:00,,,0.0,0.0,0.0,,,,,,,,
88,2016-07-11 07:00:00,,,0.0,0.0,0.0,,,,,,,,
89,2016-07-11 07:30:00,,,0.0,0.0,0.0,,,,,,,,
90,2016-07-11 08:00:00,,,0.0,0.0,0.0,,,,,,,,
91,2016-07-11 08:30:00,,,0.0,0.0,0.0,,,,,,,,
92,2016-07-11 09:00:00,,,0.0,0.0,0.0,,,,,,,,
93,2016-07-11 09:30:00,,,0.0,0.0,0.0,,,,,,,,
94,2016-07-11 10:00:00,,,0.0,0.0,0.0,,,,,,,,
95,2016-07-11 10:30:00,,,0.0,0.0,0.0,,,,,,,,
96,2016-07-11 11:00:00,,,0.0,0.0,0.0,,,,,,,,
97,2016-07-11 11:30:00,,,0.0,0.0,0.0,,,,,,,,
98,2016-07-11 12:00:00,,,0.0,0.0,0.0,,,,,,,,
99,2016-07-11 12:30:00,,,0.0,0.0,0.0,,,,,,,,
100,2016-07-11 13:00:00,,,0.0,0.0,0.0,,,,,,,,
101,2016-07-11 13:30:00,,,0.0,0.0,0.0,,,,,,,,
102,2016-07-11 14:00:00,,,0.0,0.0,0.0,,,,,,,,
103,2016-07-11 14:30:00,,,0.0,0.0,0.0,,,,,,,,
104,2016-07-11 15:00:00,,,0.0,0.0,0.0,,,,,,,,
105,2016-07-11 15:30:00,,,0.0,0.0,0.0,,,,,,,,
106,2016-07-11 16:00:00,,,0.0,0.0,0.0,,,,,,,,
107,2016-07-11 16:30:00,,,0.0,0.0,0.0,,,,,,,,
108,2016-07-11 17:00:00,,,0.0,0.0,0.0,,,,,,,,
109,2016-07-11 17:30:00,,,0.0,0.0,0.0,,,,,,,,
110,2016-07-11 18:00:00,,,0.0,0.0,0.0,,,,,,,,
111,2016-07-11 18:30:00,,,0.0,0.0,0.0,,,,,,,,
112,2016-07-11 19:00:00,,,0.0,0.0,0.0,,,,,,,,
113,2016-07-11 19:30:00,,,0.0,0.0,0.0,,,,,,,,
114,2016-07-11 20:00:00,,,0.0,0.0,0.0,,,,,,,,
115,2016-07-11 20:30:00,,,0.0,0.0,0.0,,,,,,,,
116,2016-07-11 21:00:00,,,0.0,0.0,0.0,,,,,,,,
117,2016-07-11 21:30:00,,,0.0,0.0,0.0,,,,,,,,
118,2016-07-11 22:00:00,,,0.0,0.0,0.0,,,,,,,,
119,2016-07-11 22:30:00,,,0.0,0.0,0.0,,,,,,,,
120,2016-07-11 23:00:00,,,0.0,0.0,0.0,,,,,,,,
121,2016-07-11 23:30:00,,,0.0,0.0,0.0,,,,,,,,
122,2016-07-12 00:00:00,,,0.0,0.0,0.0,,,,,,,,
123,2016-07-12 00:30:00,,,0.0,0.0,0.0,,,,,,,,
124,2016-07-12 01:00:00,,,0.0,0.0,0.0,,,,,,,,
125,2016-07-12 01:30:00,,,0.0,0.0,0.0,,,,,,,,
126,2016-07-12 02:00:00,,,0.0,0.0,0.0,,,,,,,,
127,2016-07-12 02:30:00,,,0.0,0.0,0.0,,,,,,,,
128,2016-07-12 03:00:00,,,0.0,0.0,0.0,,,,,,,,
129,2016-07-12 03:30:00,,,0.0,0.0,0.0,,,,,,,,
130,2016-07-12 04:00:00,,,0.0,0.0,0.0,,,,,,,,
131,2016-07-12 04:30:00,,,0.0,0.0,0.0,,,,,,,,
132,2016-07-12 05:00:00,,,0.0,0.0,0.0,,,,,,,,
133,2016-07-12 05:30:00,,,0.0,0.0,0.0,,,,,,,,
134,2016-07-12 06:00:00,,,0.0,0.0,0.0,,,,,,,,
135,2016-07-12 06:30:00,,,0.0,0.0,0.0,,,,,,,,
136,2016-07-12 07:00:00,,,0.0,0.0,0.0,,,,,,,,
137,2016-07-12 07:30:00,,,0.0,0.0,0.0,,,,,,,,
138,2016-07-12 08:00:00,,,0.0,0.0,0.0,,,,,,,,
139,2016-07-12 08:30:00,,,0.0,0.0,0.0,,,,,,,,
140,2016-07-12 09:00:00,,,0.0,0.0,0.0,,,,,,,,
141,2016-07-12 09:30:00,,,0.0,0.0,0.0,,,,,,,,
142,2016-07-12 10:00:00,,,0.0,0.0,0.0,,,,,,,,
143,2016-07-12 10:30:00,,,0.0,0.0,0.0,,,,,,,,
144,2016-07-12 11:00:00,,,0.0,0.0,0.0,,,,,,,,
145,2016-07-12 11:30:00,,,0.0,0.0,0.0,,,,,,,,
146,2016-07-12 12:00:00,,,0.0,0.0,0.0,,,,,,,,
147,2016-07-12 12:30:00,,,0.0,0.0,0.0,,,,,,,,
148,2016-07-12 13:00:00,,,0.0,0.0,0.0,,,,,,,,
149,2016-07-12 13:30:00,,,0.0,0.0,0.0,,,,,,,,
150,2016-07-12 14:00:00,,,0.0,0.0,0.0,,,,,,,,
151,2016-07-12 14:30:00,,,0.0,0.0,0.0,,,,,,,,
152,2016-07-12 15:00:00,,,0.0,0.0,0.0,,,,,,,,
153,2016-07-12 15:30:00,,,0.0,0.0,0.0,,,,,,,,
154,2016-07-12 16:00:00,,,0.0,0.0,0.0,,,,,,,,
155,2016-07-12 16:30:00,,,0.0,0.0,0.0,,,,,,,,
156,2016-07-12 17:00:00,,,0.0,0.0,0.0,,,,,,,,
157,2016-07-12 17:30:00,,,0.0,0.0,0.0,,,,,,,,
158,2016-07-12 18:00:00,,,0.0,0.0,0.0,,,,,,,,
159,2016-07-12 18:30:00,,,0.0,0.0,0.0,,,,,,,,
160,2016-07-12 19:00:00,,,0.0,0.0,0.0,,,,,,,,
161,2016-07-12 19:30:00,,,0.0,0.0,0.0,,,,,,,,
162,2016-07-12 20:00:00,,,0.0,0.0,0.0,,,,,,,,
163,2016-07-12 20:30:00,,,0.0,0.0,0.0,,,,,,,,
164,2016-07-12 21:00:00,,,0.0,0.0,0.0,,,,,,,,
165,2016-07-12 21:30:00,,,0.0,0.0,0.0,,,,,,,,
166,2016-07-12 22:00:00,,,0.0,0.0,0.0,,,,,,,,
167,2016-07-12 22:30:00,,,0.0,0.0,0.0,,,,,,,,
168,2016-07-12 23:00:00,,,0.0,0.0,0.0,,,,,,,,
169,2016-07-12 23:30:00,,,0.0,0.0,0.0,,,,,,,,
170,2016-07-13 00:00:00,,,0.0,0.0,0.0,,,,,,,,
171,2016-07-13 00:30:00,,,0.0,0.0,0.0,,,,,,,,
172,2016-07-13 01:00:00,,,0.0,0.0,0.0,,,,,,,,
173,2016-07-13 01:30:00,,,0.0,0.0,0.0,,,,,,,,
174,2016-07-13 02:00:00,,,0.0,0.0,0.0,,,,,,,,
175,2016-07-13 02:30:00,,,0.0,0.0,0.0,,,,,,,,
176,2016-07-13 03:00:00,,,0.0,0.0,0.0,,,,,,,,
177,2016-07-13 03:30:00,,,0.0,0.0,0.0,,,,,,,,
178,2016-07-13 04:00:00,,,0.0,0.0,0.0,,,,,,,,
179,2016-07-13 04:30:00,,,0.0,0.0,0.0,,,,,,,,
180,2016-07-13 05:00:00,,,0.0,0.0,0.0,,,,,,,,
181,2016-07-13 05:30:00,,,0.0,0.0,0.0,,,,,,,,
182,2016-07-13 06:00:00,,,0.0,0.0,0.0,,,,,,,,
183,2016-07-13 06:30:00,,,0.0,0.0,0.0,,,,,,,,
184,2016-07-13 07:00:00,,,0.0,0.0,0.0,,,,,,,,
185,2016-07-13 07:30:00,,,0.0,0.0,0.0,,,,,,,,
186,2016-07-13 08:00:00,,,0.0,0.0,0.0,,,,,,,,
187,2016-07-13 08:30:00,,,0.0,0.0,0.0,,,,,,,,
188,2016-07-13 09:00:00,,,0.0,0.0,0.0,,,,,,,,
189,2016-07-13 09:30:00,,,0.0,0.0,0.0,,,,,,,,
190,2016-07-13 10:00:00,,,0.0,0.0,0.0,,,,,,,,
191,2016-07-13 10:30:00,,,0.0,0.0,0.0,,,,,,,,
192,2016-07-13 11:00:00,,,0.0,0.0,0.0,,,,,,,,
193,2016-07-13 11:30:00,,,0.0,0.0,16.876595767,,,,,,,,
194,2016-07-13 12:00:00,,,0.0,0.0,16.876595767,,,,,,,,
195,2016-07-13 12:30:00,,,0.0,0.0,16.876595767,,,,,,,,
196,2016-07-13 13:00:00,,,0.0,0.0,38.4029504643,,,,,,,,
197,2016-07-13 13:30:00,,,0.0,0.0,38.4029504545,,,,,,,,
198,2016-07-13 14:00:00,,,0.0,0.0,38.4029504643,,,,,,,,
199,2016-07-13 14:30:00,,,42.1356259984,0.0,35.994084094,,,,,,,,
200,2016-07-13 15:00:00,,,42.1356260039,0.0,35.9940840845,,,,,,,,
201,2016-07-13 15:30:00,,,42.1356259986,0.0,35.994084094,,,,,,,,
202,2016-07-13 16:00:00,,,46.4418388555,0.0,15.6077472284,,,,,,,,
203,2016-07-13 16:30:00,,,46.4418388555,0.0,15.6077472284,,,,,,,,
204,2016-07-13 17:00:00,,,46.4418388555,219.755332284,15.6077472281,,,,,,,,
205,2016-07-13 17:30:00,,,40.9436864532,219.755332284,205.092271977,,,,,,,,
206,2016-07-13 18:00:00,,,40.9436864475,219.755332284,205.092271986,,,,,,,,
207,2016-07-13 18:30:00,,,40.9436864532,206.865559566,205.092271976,,,,,,,,
208,2016-07-13 19:00:00,,,56.9125516802,206.86555956,127.453556867,,,,,,,,
209,2016-07-13 19:30:00,,,56.91255168,206.86555956,127.453556877,,,,,,,,
210,2016-07-13 20:00:00,,,56.91255168,10.3790917595,127.453556867,,,,,,,,
211,2016-07-13 20:30:00,,,47.2371641837,10.3790917595,173.275068899,,,,,,,,
212,2016-07-13 21:00:00,,,47.2371641835,10.3790917593,173.275068889,,,,,,,,
213,2016-07-13 21:30:00,,,47.2371641892,5.58237216664,173.275068889,,,,,,,,
214,2016-07-13 22:00:00,,,47.4757373511,5.58237216664,0.0,,,,,,,,
215,2016-07-13 22:30:00,,,47.4757373566,5.58237216664,0.0,,,,,,,,
216,2016-07-13 23:00:00,,,47.4757373566,4.13208682535,0.0,,,,,,,,
217,2016-07-13 23:30:00,,,24.546748627,4.13208681909,0.0,,,,,,,,
218,2016-07-14 00:00:00,,,24.5467486326,4.13208682535,0.0,,,,,,,,
219,2016-07-14 00:30:00,,,24.546748627,3.33312784034,0.0,,,,,,,,
220,2016-07-14 01:00:00,,,13.8890320901,3.33312784643,0.0,,,,,,,,
221,2016-07-14 01:30:00,,,13.8890320958,3.33312784661,0.0,,,,,,,,
222,2016-07-14 02:00:00,,,13.8890320901,2.69884016723,0.0,,,,,,,,
223,2016-07-14 02:30:00,,,10.8993898792,2.69884016723,0.0,,,,,,,,
224,2016-07-14 03:00:00,,,10.8993898847,2.69884016705,0.0,,,,,,,,
225,2016-07-14 03:30:00,,,10.8993898792,2.61866461495,0.0,,,,,,,,
226,2016-07-14 04:00:00,,,6.97697848752,2.6186646085,0.0,,,,,,,,
227,2016-07-14 04:30:00,,,6.97697848736,2.61866460868,0.0,,,,,,,,
228,2016-07-14 05:00:00,,,6.97697848752,2.65578301487,0.0,,,,,,,,
229,2016-07-14 05:30:00,,,4.57290093131,2.65578301487,0.0,,,,,,,,
230,2016-07-14 06:00:00,,,4.57290092564,2.6557830086,0.0,,,,,,,,
231,2016-07-14 06:30:00,,,4.57290092564,2.43065688357,0.0,,,,,,,,
232,2016-07-14 07:00:00,,,2.7449941733,2.43065688339,0.0,,,,,,,,
233,2016-07-14 07:30:00,,,2.74499417314,2.43065688357,0.0,,,,,,,,
234,2016-07-14 08:00:00,,,2.74499417882,1.18054765346,0.0,,,,,,,,
235,2016-07-14 08:30:00,,,0.0,1.1805476472,0.0,,,,,,,,
236,2016-07-14 09:00:00,,,0.0,1.18054765346,0.0,,,,,,,,
237,2016-07-14 09:30:00,,,0.0,0.366929148992,0.0,,,,,,,,
238,2016-07-14 10:00:00,,,0.0,0.366929155437,0.0,,,,,,,,
239,2016-07-14 10:30:00,,,0.0,0.366929149171,0.0,,,,,,,,
240,2016-07-14 11:00:00,,,0.0,0.0,0.0,,,,,,,,
241,2016-07-14 11:30:00,,,0.0,0.0,0.0,,,,,,,,
242,2016-07-14 12:00:00,,,0.0,0.0,0.0,,,,,,,,
243,2016-07-14 12:30:00,,,0.0,0.0,0.0,,,,,,,,
244,2016-07-14 13:00:00,,,0.0,0.0,0.0,,,,,,,,
245,2016-07-14 13:30:00,,,0.0,0.0,0.0,,,,,,,,
246,2016-07-14 14:00:00,,,0.0,0.0,0.0,,,,,,,,
247,2016-07-14 14:30:00,,,0.0,0.0,0.0,,,,,,,,
248,2016-07-14 15:00:00,,,0.0,0.0,0.0,,,,,,,,
249,2016-07-14 15:30:00,,,0.0,0.0,0.0,,,,,,,,
250,2016-07-14 16:00:00,,,0.0,0.0,0.0,,,,,,,,
251,2016-07-14 16:30:00,,,0.0,0.0,0.0,,,,,,,,
252,2016-07-14 17:00:00,,,0.0,0.0,0.0,,,,,,,,
253,2016-07-14 17:30:00,,,0.0,0.0,0.0,,,,,,,,
254,2016-07-14 18:00:00,,,0.0,0.0,0.0,,,,,,,,
255,2016-07-14 18:30:00,,,0.0,0.0,0.0,,,,,,,,
256,2016-07-14 19:00:00,,,0.0,0.0,0.0,,,,,,,,
257,2016-07-14 19:30:00,,,0.0,0.0,0.0,,,,,,,,
258,2016-07-14 20:00:00,,,0.0,0.0,0.0,,,,,,,,
259,2016-07-14 20:30:00,,,0.0,0.0,0.0,,,,,,,,
260,2016-07-14 21:00:00,,,0.0,0.0,0.0,,,,,,,,
261,2016-07-14 21:30:00,,,0.0,0.0,0.0,,,,,,,,
262,2016-07-14 22:00:00,,,0.0,0.0,0.0,,,,,,,,
263,2016-07-14 22:30:00,,,0.0,0.0,0.0,,,,,,,,
264,2016-07-14 23:00:00,,,0.0,0.0,0.0,,,,,,,,
265,2016-07-14 23:30:00,,,0.0,0.0,0.0,,,,,,,,
266,2016-07-15 00:00:00,,,0.0,0.0,0.0,,,,,,,,
267,2016-07-15 00:30:00,,,0.0,0.0,0.0,,,,,,,,
268,2016-07-15 01:00:00,,,0.0,0.0,0.0,,,,,,,,
269,2016-07-15 01:30:00,,,0.0,0.0,0.0,,,,,,,,
270,2016-07-15 02:00:00,,,0.0,0.0,0.0,,,,,,,,
271,2016-07-15 02:30:00,,,0.0,0.0,0.0,,,,,,,,
272,2016-07-15 03:00:00,,,0.0,0.0,0.0,,,,,,,,
273,2016-07-15 03:30:00,,,0.0,0.0,0.0,,,,,,,,
274,2016-07-15 04:00:00,,,0.0,0.0,0.0,,,,,,,,
275,2016-07-15 04:30:00,,,0.0,0.0,0.0,,,,,,,,
276,2016-07-15 05:00:00,,,0.0,0.0,0.0,,,,,,,,
277,2016-07-15 05:30:00,,,0.0,0.0,0.0,,,,,,,,
278,2016-07-15 06:00:00,,,0.0,0.0,0.0,,,,,,,,
279,2016-07-15 06:30:00,,,0.0,0.0,0.0,,,,,,,,
280,2016-07-15 07:00:00,,,0.0,0.0,0.0,,,,,,,,
281,2016-07-15 07:30:00,,,0.0,0.0,0.0,,,,,,,,
282,2016-07-15 08:00:00,,,0.0,0.0,0.0,,,,,,,,
283,2016-07-15 08:30:00,,,0.0,0.0,0.0,,,,,,,,
284,2016-07-15 09:00:00,,,0.0,0.0,0.0,,,,,,,,
285,2016-07-15 09:30:00,,,0.0,0.0,0.0,,,,,,,,
286,2016-07-15 10:00:00,,,0.0,0.0,0.0,,,,,,,,
287,2016-07-15 10:30:00,,,0.0,0.0,0.0,,,,,,,,
288,2016-07-15 11:00:00,,,0.0,0.0,0.0,,,,,,,,
289,2016-07-15 11:30:00,,,0.0,0.0,0.0,,,,,,,,
290,2016-07-15 12:00:00,,,0.0,0.0,0.0,,,,,,,,
291,2016-07-15 12:30:00,,,0.0,0.0,0.0,,,,,,,,
292,2016-07-15 13:00:00,,,0.0,0.0,0.0,,,,,,,,
293,2016-07-15 13:30:00,,,0.0,0.0,0.0,,,,,,,,
294,2016-07-15 14:00:00,,,0.0,0.0,0.0,,,,,,,,
295,2016-07-15 14:30:00,,,0.0,0.0,0.0,,,,,,,,
296,2016-07-15 15:00:00,,,0.0,0.0,0.0,,,,,,,,
297,2016-07-15 15:30:00,,,0.0,0.0,0.0,,,,,,,,
298,2016-07-15 16:00:00,,,0.0,0.0,0.0,,,,,,,,
299,2016-07-15 16:30:00,,,0.0,0.0,0.0,,,,,,,,
300,2016-07-15 17:00:00,,,0.0,0.0,0.0,,,,,,,,
301,2016-07-15 17:30:00,,,0.0,0.0,0.0,,,,,,,,
302,2016-07-15 18:00:00,,,0.0,0.0,0.0,,,,,,,,
303,2016-07-15 18:30:00,,,0.0,0.0,0.0,,,,,,,,
304,2016-07-15 19:00:00,,,0.0,0.0,0.0,,,,,,,,
305,2016-07-15 19:30:00,,,0.0,0.0,0.0,,,,,,,,
306,2016-07-15 20:00:00,,,0.0,0.0,0.0,,,,,,,,
307,2016-07-15 20:30:00,,,0.0,0.0,0.0,,,,,,,,
308,2016-07-15 21:00:00,,,0.0,0.0,0.0,,,,,,,,
309,2016-07-15 21:30:00,,,0.0,0.0,0.0,,,,,,,,
310,2016-07-15 22:00:00,,,0.0,0.0,0.0,,,,,,,,
311,2016-07-15 22:30:00,,,0.0,0.0,0.0,,,,,,,,
312,2016-07-15 23:00:00,,,0.0,0.0,0.0,,,,,,,,
313,2016-07-15 23:30:00,,,0.0,0.0,0.0,,,,,,,,
314,2016-07-16 00:00:00,,,0.0,0.0,0.0,,,,,,,,
315,2016-07-16 00:30:00,,,0.0,0.0,0.0,,,,,,,,
316,2016-07-16 01:00:00,,,0.0,0.0,0.0,,,,,,,,
317,2016-07-16 01:30:00,,,0.0,0.0,0.0,,,,,,,,
318,2016-07-16 02:00:00,,,0.0,0.0,0.0,,,,,,,,
319,2016-07-16 02:30:00,,,0.0,0.0,0.0,,,,,,,,
320,2016-07-16 03:00:00,,,0.0,0.0,0.0,,,,,,,,
321,2016-07-16 03:30:00,,,0.0,0.0,0.0,,,,,,,,
322,2016-07-16 04:00:00,,,0.0,0.0,0.0,,,,,,,,
323,2016-07-16 04:30:00,,,0.0,0.0,0.0,,,,,,,,
324,2016-07-16 05:00:00,,,0.0,0.0,0.0,,,,,,,,
325,2016-07-16 05:30:00,,,0.0,0.0,0.0,,,,,,,,
326,2016-07-16 06:00:00,,,0.0,0.0,0.0,,,,,,,,
327,2016-07-16 06:30:00,,,0.0,0.0,0.0,,,,,,,,
328,2016-07-16 07:00:00,,,0.0,0.0,0.0,,,,,,,,
329,2016-07-16 07:30:00,,,0.0,0.0,0.0,,,,,,,,
330,2016-07-16 08:00:00,,,0.0,0.0,0.0,,,,,,,,
331,2016-07-16 08:30:00,,,0.0,0.0,0.0,,,,,,,,
332,2016-07-16 09:00:00,,,0.0,0.0,0.0,,,,,,,,
333,2016-07-16 09:30:00,,,0.0,0.0,0.0,,,,,,,,
334,2016-07-16 10:00:00,,,0.0,0.0,0.0,,,,,,,,
335,2016-07-16 10:30:00,,,0.0,0.0,0.0,,,,,,,,
336,2016-07-16 11:00:00,,,0.0,0.0,0.0,,,,,,,,
337,2016-07-16 11:30:00,,,0.0,0.0,0.0,,,,,,,,
338,2016-07-16 12:00:00,,,0.0,0.0,0.0,,,,,,,,
339,2016-07-16 12:30:00,,,0.0,0.0,0.0,,,,,,,,
340,2016-07-16 13:00:00,,,0.0,0.0,0.0,,,,,,,,
341,2016-07-16 13:30:00,,,0.0,0.0,0.0,,,,,,,,
342,2016-07-16 14:00:00,,,0.0,0.0,0.0,,,,,,,,
343,2016-07-16 14:30:00,,,0.0,0.0,0.0,,,,,,,,
344,2016-07-16 15:00:00,,,0.0,0.0,0.0,,,,,,,,
345,2016-07-16 15:30:00,,,0.0,0.0,0.0,,,,,,,,
346,2016-07-16 16:00:00,,,0.0,0.0,0.0,,,,,,,,
347,2016-07-16 16:30:00,,,0.0,0.0,0.0,,,,,,,,
348,2016-07-16 17:00:00,,,0.0,0.0,0.0,,,,,,,,
349,2016-07-16 17:30:00,,,0.0,0.0,0.0,,,,,,,,
350,2016-07-16 18:00:00,,,0.0,0.0,0.0,,,,,,,,
351,2016-07-16 18:30:00,,,0.0,0.0,0.0,,,,,,,,
352,2016-07-16 19:00:00,,,0.0,0.0,0.0,,,,,,,,
353,2016-07-16 19:30:00,,,0.0,0.0,0.0,,,,,,,,
354,2016-07-16 20:00:00,,,0.0,0.0,0.0,,,,,,,,
355,2016-07-16 20:30:00,,,0.0,0.0,0.0,,,,,,,,
356,2016-07-16 21:00:00,,,0.0,0.0,0.0,,,,,,,,
357,2016-07-16 21:30:00,,,0.0,0.0,0.0,,,,,,,,
358,2016-07-16 22:00:00,,,0.0,0.0,0.0,,,,,,,,
359,2016-07-16 22:30:00,,,0.0,0.0,0.0,,,,,,,,
360,2016-07-16 23:00:00,,,0.0,0.0,0.0,,,,,,,,
361,2016-07-16 23:30:00,,,0.0,0.0,0.0,,,,,,,,
362,2016-07-17 00:00:00,,,0.0,0.0,0.0,,,,,,,,
363,2016-07-17 00:30:00,,,0.0,0.0,0.0,,,,,,,,
364,2016-07-17 01:00:00,,,0.0,0.0,0.0,,,,,,,,
365,2016-07-17 01:30:00,,,0.0,0.0,0.0,,,,,,,,
366,2016-07-17 02:00:00,,,0.0,0.0,0.0,,,,,,,,
367,2016-07-17 02:30:00,,,0.0,0.0,0.0,,,,,,,,
