,date_time,A1_raw,A1_moisture,A2_raw,A2_moisture,A3_raw,A3_moisture,A4_raw,A4_moisture,A5_raw,A5_moisture,A6_raw,A6_moisture
56,2016-06-28 10:00:00,65535,,65535,,65535,,65535,,65535,,65535,
57,2016-06-28 10:30:00,65535,,65535,,65535,,65535,,65535,,65535,
58,2016-06-28 11:00:00,65535,,65535,,65535,,65535,,65535,,65535,
59,2016-06-28 11:30:00,65535,,65535,,65535,,65535,,65535,,65535,
60,2016-06-28 12:00:00,65535,,65535,,65535,,65535,,65535,,65535,
61,2016-06-28 12:30:00,65535,,65535,,65535,,65535,,65535,,65535,
62,2016-06-28 13:00:00,65535,,65535,,65535,,65535,,65535,,65535,
63,2016-06-28 13:30:00,65535,,65535,,65535,,65535,,65535,,65535,
64,2016-06-28 14:00:00,65535,,65535,,65535,,65535,,65535,,65535,
65,2016-06-28 14:30:00,65535,,65535,,65535,,65535,,65535,,65535,
66,2016-06-28 15:00:00,65535,,65535,,65535,,65535,,65535,,65535,
67,2016-06-28 15:30:00,65535,,65535,,65535,,65535,,65535,,65535,
68,2016-06-28 16:00:00,65535,,65535,,65535,,65535,,65535,,65535,
69,2016-06-28 16:30:00,65535,,65535,,65535,,65535,,65535,,65535,
70,2016-06-28 17:00:00,65535,,65535,,65535,,65535,,65535,,65535,
71,2016-06-28 17:30:00,65535,,65535,,65535,,65535,,65535,,65535,
72,2016-06-28 18:00:00,65535,,65535,,65535,,65535,,65535,,65535,
73,2016-06-28 18:30:00,65535,,65535,,65535,,65535,,65535,,65535,
74,2016-06-28 19:00:00,65535,,65535,,65535,,65535,,65535,,65535,
75,2016-06-28 19:30:00,65535,,65535,,65535,,65535,,65535,,65535,
76,2016-06-28 20:00:00,65535,,65535,,65535,,65535,,65535,,65535,
77,2016-06-28 20:30:00,65535,,65535,,65535,,65535,,65535,,65535,
78,2016-06-28 21:00:00,65535,,65535,,65535,,65535,,65535,,65535,
79,2016-06-28 21:30:00,65535,,65535,,65535,,65535,,65535,,65535,
80,2016-06-28 22:00:00,65535,,65535,,65535,,65535,,65535,,65535,
81,2016-06-28 22:30:00,65535,,65535,,65535,,65535,,65535,,65535,
82,2016-06-28 23:00:00,65535,,65535,,65535,,65535,,65535,,65535,
83,2016-06-28 23:30:00,65535,,65535,,65535,,65535,,65535,,65535,
84,2016-06-29 00:00:00,65535,,65535,,65535,,65535,,65535,,65535,
85,2016-06-29 00:30:00,65535,,65535,,65535,,65535,,65535,,65535,
86,2016-06-29 01:00:00,65535,,65535,,65535,,65535,,65535,,65535,
87,2016-06-29 01:30:00,65535,,65535,,65535,,65535,,65535,,65535,
88,2016-06-29 02:00:00,65535,,65535,,65535,,65535,,65535,,65535,
89,2016-06-29 02:30:00,65535,,65535,,65535,,65535,,65535,,65535,
90,2016-06-29 03:00:00,65535,,65535,,65535,,65535,,65535,,65535,
91,2016-06-29 03:30:00,65535,,65535,,65535,,65535,,65535,,65535,
92,2016-06-29 04:00:00,65535,,65535,,65535,,65535,,65535,,65535,
93,2016-06-29 04:30:00,65535,,65535,,65535,,65535,,65535,,65535,
94,2016-06-29 05:00:00,65535,,65535,,65535,,65535,,65535,,65535,
95,2016-06-29 05:30:00,65535,,65535,,65535,,65535,,65535,,65535,
96,2016-06-29 06:00:00,65535,,65535,,65535,,65535,,65535,,65535,
97,2016-06-29 06:30:00,65535,,65535,,65535,,65535,,65535,,65535,
98,2016-06-29 07:00:00,65535,,65535,,65535,,65535,,65535,,65535,
99,2016-06-29 07:30:00,65535,,65535,,65535,,65535,,65535,,65535,
100,2016-06-29 08:00:00,65535,,65535,,65535,,65535,,65535,,65535,
101,2016-06-29 08:30:00,65535,,65535,,65535,,65535,,65535,,65535,
102,2016-06-29 09:00:00,65535,,65535,,65535,,65535,,65535,,65535,
103,2016-06-29 09:30:00,65535,,65535,,65535,,65535,,65535,,65535,
104,2016-06-29 10:00:00,65535,,65535,,65535,,65535,,65535,,65535,
105,2016-06-29 10:30:00,65535,,65535,,65535,,65535,,65535,,65535,
106,2016-06-29 11:00:00,65535,,65535,,65535,,65535,,65535,,65535,
107,2016-06-29 11:30:00,65535,,65535,,65535,,65535,,65535,,65535,
108,2016-06-29 12:00:00,65535,,65535,,65535,,65535,,65535,,65535,
109,2016-06-29 12:30:00,65535,,65535,,65535,,65535,,65535,,65535,
110,2016-06-29 13:00:00,65535,,65535,,65535,,65535,,65535,,65535,
111,2016-06-29 13:30:00,65535,,65535,,65535,,65535,,65535,,65535,
112,2016-06-29 14:00:00,65535,,65535,,65535,,65535,,65535,,65535,
113,2016-06-29 14:30:00,65535,,65535,,65535,,65535,,65535,,65535,
114,2016-06-29 15:00:00,65535,,65535,,65535,,65535,,65535,,65535,
115,2016-06-29 15:30:00,65535,,65535,,65535,,65535,,65535,,65535,
116,2016-06-29 16:00:00,65535,,65535,,65535,,65535,,65535,,65535,
117,2016-06-29 16:30:00,65535,,65535,,65535,,65535,,65535,,65535,
118,2016-06-29 17:00:00,65535,,65535,,65535,,65535,,65535,,65535,
119,2016-06-29 17:30:00,65535,,65535,,65535,,65535,,65535,,65535,
120,2016-06-29 18:00:00,65535,,65535,,65535,,65535,,65535,,65535,
121,2016-06-29 18:30:00,65535,,65535,,65535,,65535,,65535,,65535,
122,2016-06-29 19:00:00,65535,,65535,,65535,,65535,,65535,,65535,
123,2016-06-29 19:30:00,65535,,65535,,65535,,65535,,65535,,65535,
124,2016-06-29 20:00:00,65535,,65535,,65535,,65535,,65535,,65535,
125,2016-06-29 20:30:00,65535,,65535,,65535,,65535,,65535,,65535,
126,2016-06-29 21:00:00,65535,,65535,,65535,,65535,,65535,,65535,
127,2016-06-29 21:30:00,65535,,65535,,65535,,65535,,65535,,65535,
128,2016-06-29 22:00:00,65535,,65535,,65535,,65535,,65535,,65535,
129,2016-06-29 22:30:00,65535,,65535,,65535,,65535,,65535,,65535,
130,2016-06-29 23:00:00,65535,,65535,,65535,,65535,,65535,,65535,
131,2016-06-29 23:30:00,65535,,65535,,65535,,65535,,65535,,65535,
132,2016-06-30 00:00:00,65535,,65535,,65535,,65535,,65535,,65535,
133,2016-06-30 00:30:00,65535,,65535,,65535,,65535,,65535,,65535,
134,2016-06-30 01:00:00,65535,,65535,,65535,,65535,,65535,,65535,
135,2016-06-30 01:30:00,65535,,65535,,65535,,65535,,65535,,65535,
136,2016-06-30 02:00:00,65535,,65535,,65535,,65535,,65535,,65535,
137,2016-06-30 02:30:00,65535,,65535,,65535,,65535,,65535,,65535,
138,2016-06-30 03:00:00,65535,,65535,,65535,,65535,,65535,,65535,
139,2016-06-30 03:30:00,65535,,65535,,65535,,65535,,65535,,65535,
140,2016-06-30 04:00:00,65535,,65535,,65535,,65535,,65535,,65535,
141,2016-06-30 04:30:00,65535,,65535,,65535,,65535,,65535,,65535,
142,2016-06-30 05:00:00,65535,,65535,,65535,,65535,,65535,,65535,
143,2016-06-30 05:30:00,65535,,65535,,65535,,65535,,65535,,65535,
144,2016-06-30 06:00:00,65535,,65535,,65535,,65535,,65535,,65535,
145,2016-06-30 06:30:00,65535,,65535,,65535,,65535,,65535,,65535,
146,2016-06-30 07:00:00,65535,,65535,,65535,,65535,,65535,,65535,
147,2016-06-30 07:30:00,65535,,65535,,65535,,65535,,65535,,65535,
148,2016-06-30 08:00:00,65535,,65535,,65535,,65535,,65535,,65535,
149,2016-06-30 08:30:00,65535,,65535,,65535,,65535,,65535,,65535,
150,2016-06-30 09:00:00,65535,,65535,,65535,,65535,,65535,,65535,
151,2016-06-30 09:30:00,65535,,65535,,65535,,65535,,65535,,65535,
152,2016-06-30 10:00:00,65535,,65535,,65535,,65535,,65535,,65535,
153,2016-06-30 10:30:00,65535,,65535,,65535,,65535,,65535,,65535,
154,2016-06-30 11:00:00,65535,,65535,,65535,,65535,,65535,,65535,
155,2016-06-30 11:30:00,65535,,65535,,65535,,65535,,65535,,65535,
156,2016-06-30 12:00:00,65535,,65535,,65535,,65535,,65535,,65535,
157,2016-06-30 12:30:00,65535,,65535,,65535,,65535,,65535,,65535,
158,2016-06-30 13:00:00,65535,,65535,,65535,,65535,,65535,,65535,
159,2016-06-30 13:30:00,65535,,65535,,65535,,65535,,65535,,65535,
160,2016-06-30 14:00:00,65535,,65535,,65535,,65535,,65535,,65535,
161,2016-06-30 14:30:00,65535,,65535,,65535,,65535,,65535,,65535,
162,2016-06-30 15:00:00,65535,,65535,,65535,,65535,,65535,,65535,
163,2016-06-30 15:30:00,65535,,65535,,65535,,65535,,65535,,65535,
164,2016-06-30 16:00:00,65535,,65535,,65535,,65535,,65535,,65535,
165,2016-06-30 16:30:00,65535,,65535,,65535,,65535,,65535,,65535,
166,2016-06-30 17:00:00,65535,,65535,,65535,,65535,,65535,,65535,
167,2016-06-30 17:30:00,65535,,65535,,65535,,65535,,65535,,65535,
168,2016-06-30 18:00:00,65535,,65535,,65535,,65535,,65535,,65535,
169,2016-06-30 18:30:00,65535,,65535,,65535,,65535,,65535,,65535,
170,2016-06-30 19:00:00,65535,,65535,,65535,,65535,,65535,,65535,
171,2016-06-30 19:30:00,65535,,65535,,65535,,65535,,65535,,65535,
172,2016-06-30 20:00:00,65535,,65535,,65535,,65535,,65535,,65535,
173,2016-06-30 20:30:00,65535,,65535,,65535,,65535,,65535,,65535,
174,2016-06-30 21:00:00,65535,,65535,,65535,,65535,,65535,,65535,
175,2016-06-30 21:30:00,65535,,65535,,65535,,65535,,65535,,65535,
176,2016-06-30 22:00:00,65535,,65535,,65535,,65535,,65535,,65535,
177,2016-06-30 22:30:00,65535,,65535,,65535,,65535,,65535,,65535,
178,2016-06-30 23:00:00,65535,,65535,,65535,,65535,,65535,,65535,
179,2016-06-30 23:30:00,65535,,65535,,65535,,65535,,65535,,65535,
180,2016-07-01 00:00:00,65535,,65535,,65535,,65535,,65535,,65535,
181,2016-07-01 00:30:00,65535,,65535,,65535,,65535,,65535,,65535,
182,2016-07-01 01:00:00,65535,,65535,,65535,,65535,,65535,,65535,
183,2016-07-01 01:30:00,65535,,65535,,65535,,65535,,65535,,65535,
184,2016-07-01 02:00:00,65535,,65535,,65535,,65535,,65535,,65535,
185,2016-07-01 02:30:00,65535,,65535,,65535,,65535,,65535,,65535,
186,2016-07-01 03:00:00,65535,,65535,,65535,,65535,,65535,,65535,
187,2016-07-01 03:30:00,65535,,65535,,65535,,65535,,65535,,65535,
188,2016-07-01 04:00:00,65535,,65535,,65535,,65535,,65535,,65535,
189,2016-07-01 04:30:00,65535,,65535,,65535,,65535,,65535,,65535,
190,2016-07-01 05:00:00,65535,,65535,,65535,,65535,,65535,,65535,
191,2016-07-01 05:30:00,65535,,65535,,65535,,65535,,65535,,65535,
192,2016-07-01 06:00:00,65535,,65535,,65535,,65535,,65535,,65535,
193,2016-07-01 06:30:00,65535,,65535,,65535,,65535,,65535,,65535,
194,2016-07-01 07:00:00,65535,,65535,,65535,,65535,,65535,,65535,
195,2016-07-01 07:30:00,65535,,65535,,65535,,65535,,65535,,65535,
196,2016-07-01 08:00:00,65535,,65535,,65535,,65535,,65535,,65535,
197,2016-07-01 08:30:00,65535,,65535,,65535,,65535,,65535,,65535,
198,2016-07-01 09:00:00,65535,,65535,,65535,,65535,,65535,,65535,
199,2016-07-01 09:30:00,65535,,65535,,65535,,65535,,65535,,65535,
200,2016-07-01 10:00:00,65535,,65535,,65535,,65535,,65535,,65535,
201,2016-07-01 10:30:00,65535,,65535,,65535,,65535,,65535,,65535,
202,2016-07-01 11:00:00,65535,,65535,,65535,,65535,,65535,,65535,
203,2016-07-01 11:30:00,65535,,65535,,65535,,65535,,65535,,65535,
204,2016-07-01 12:00:00,65535,,65535,,65535,,65535,,65535,,65535,
205,2016-07-01 12:30:00,65535,,65535,,65535,,65535,,65535,,65535,
206,2016-07-01 13:00:00,65535,,65535,,65535,,65535,,65535,,65535,
207,2016-07-01 13:30:00,65535,,65535,,65535,,65535,,65535,,65535,
208,2016-07-01 14:00:00,65535,,65535,,65535,,65535,,65535,,65535,
209,2016-07-01 14:30:00,65535,,65535,,65535,,65535,,65535,,65535,
210,2016-07-01 15:00:00,65535,,65535,,65535,,65535,,65535,,65535,
211,2016-07-01 15:30:00,65535,,65535,,65535,,65535,,65535,,65535,
212,2016-07-01 16:00:00,65535,,65535,,65535,,65535,,65535,,65535,
213,2016-07-01 16:30:00,65535,,65535,,65535,,65535,,65535,,65535,
214,2016-07-01 17:00:00,65535,,65535,,65535,,65535,,65535,,65535,
215,2016-07-01 17:30:00,65535,,65535,,65535,,65535,,65535,,65535,
216,2016-07-01 18:00:00,65535,,65535,,65535,,65535,,65535,,65535,
217,2016-07-01 18:30:00,65535,,65535,,65535,,65535,,65535,,65535,
218,2016-07-01 19:00:00,65535,,65535,,65535,,65535,,65535,,65535,
219,2016-07-01 19:30:00,65535,,65535,,65535,,65535,,65535,,65535,
220,2016-07-01 20:00:00,65535,,65535,,65535,,65535,,65535,,65535,
221,2016-07-01 20:30:00,65535,,65535,,65535,,65535,,65535,,65535,
222,2016-07-01 21:00:00,65535,,65535,,65535,,65535,,65535,,65535,
223,2016-07-01 21:30:00,65535,,65535,,65535,,65535,,65535,,65535,
224,2016-07-01 22:00:00,65535,,65535,,65535,,65535,,65535,,65535,
225,2016-07-01 22:30:00,65535,,65535,,65535,,65535,,65535,,65535,
226,2016-07-01 23:00:00,65535,,65535,,65535,,65535,,65535,,65535,
227,2016-07-01 23:30:00,65535,,65535,,65535,,65535,,65535,,65535,
228,2016-07-02 00:00:00,65535,,65535,,65535,,65535,,65535,,65535,
229,2016-07-02 00:30:00,65535,,65535,,65535,,65535,,65535,,65535,
230,2016-07-02 01:00:00,65535,,65535,,65535,,65535,,65535,,65535,
231,2016-07-02 01:30:00,65535,,65535,,65535,,65535,,65535,,65535,
232,2016-07-02 02:00:00,65535,,65535,,65535,,65535,,65535,,65535,
233,2016-07-02 02:30:00,65535,,65535,,65535,,65535,,65535,,65535,
234,2016-07-02 03:00:00,65535,,65535,,65535,,65535,,65535,,65535,
235,2016-07-02 03:30:00,65535,,65535,,65535,,65535,,65535,,65535,
236,2016-07-02 04:00:00,65535,,65535,,65535,,65535,,65535,,65535,
237,2016-07-02 04:30:00,65535,,65535,,65535,,65535,,65535,,65535,
238,2016-07-02 05:00:00,65535,,65535,,65535,,65535,,65535,,65535,
239,2016-07-02 05:30:00,65535,,65535,,65535,,65535,,65535,,65535,
240,2016-07-02 06:00:00,65535,,65535,,65535,,65535,,65535,,65535,
241,2016-07-02 06:30:00,65535,,65535,,65535,,65535,,65535,,65535,
242,2016-07-02 07:00:00,65535,,65535,,65535,,65535,,65535,,65535,
243,2016-07-02 07:30:00,65535,,65535,,65535,,65535,,65535,,65535,
244,2016-07-02 08:00:00,65535,,65535,,65535,,65535,,65535,,65535,
245,2016-07-02 08:30:00,65535,,65535,,65535,,65535,,65535,,65535,
246,2016-07-02 09:00:00,65535,,65535,,65535,,65535,,65535,,65535,
247,2016-07-02 09:30:00,65535,,65535,,65535,,65535,,65535,,65535,
248,2016-07-02 10:00:00,65535,,65535,,65535,,65535,,65535,,65535,
249,2016-07-02 10:30:00,65535,,65535,,65535,,65535,,65535,,65535,
250,2016-07-02 11:00:00,65535,,65535,,65535,,65535,,65535,,65535,
251,2016-07-02 11:30:00,65535,,65535,,65535,,65535,,65535,,65535,
252,2016-07-02 12:00:00,65535,,65535,,65535,,65535,,65535,,65535,
253,2016-07-02 12:30:00,65535,,65535,,65535,,65535,,65535,,65535,
254,2016-07-02 13:00:00,65535,,65535,,65535,,65535,,65535,,65535,
255,2016-07-02 13:30:00,65535,,65535,,65535,,65535,,65535,,65535,
256,2016-07-02 14:00:00,65535,,65535,,65535,,65535,,65535,,65535,
257,2016-07-02 14:30:00,65535,,65535,,65535,,65535,,65535,,65535,
258,2016-07-02 15:00:00,65535,,65535,,65535,,65535,,65535,,65535,
259,2016-07-02 15:30:00,65535,,65535,,65535,,65535,,65535,,65535,
260,2016-07-02 16:00:00,65535,,65535,,65535,,65535,,65535,,65535,
261,2016-07-02 16:30:00,65535,,65535,,65535,,65535,,65535,,65535,
262,2016-07-02 17:00:00,65535,,65535,,65535,,65535,,65535,,65535,
263,2016-07-02 17:30:00,65535,,65535,,65535,,65535,,65535,,65535,
264,2016-07-02 18:00:00,65535,,65535,,65535,,65535,,65535,,65535,
265,2016-07-02 18:30:00,65535,,65535,,65535,,65535,,65535,,65535,
266,2016-07-02 19:00:00,65535,,65535,,65535,,65535,,65535,,65535,
267,2016-07-02 19:30:00,65535,,65535,,65535,,65535,,65535,,65535,
268,2016-07-02 20:00:00,65535,,65535,,65535,,65535,,65535,,65535,
269,2016-07-02 20:30:00,65535,,65535,,65535,,65535,,65535,,65535,
270,2016-07-02 21:00:00,65535,,65535,,65535,,65535,,65535,,65535,
271,2016-07-02 21:30:00,65535,,65535,,65535,,65535,,65535,,65535,
272,2016-07-02 22:00:00,65535,,65535,,65535,,65535,,65535,,65535,
273,2016-07-02 22:30:00,65535,,65535,,65535,,65535,,65535,,65535,
274,2016-07-02 23:00:00,65535,,65535,,65535,,65535,,65535,,65535,
275,2016-07-02 23:30:00,65535,,65535,,65535,,65535,,65535,,65535,
276,2016-07-03 00:00:00,65535,,65535,,65535,,65535,,65535,,65535,
277,2016-07-03 00:30:00,65535,,65535,,65535,,65535,,65535,,65535,
278,2016-07-03 01:00:00,65535,,65535,,65535,,65535,,65535,,65535,
279,2016-07-03 01:30:00,65535,,65535,,65535,,65535,,65535,,65535,
280,2016-07-03 02:00:00,65535,,65535,,65535,,65535,,65535,,65535,
281,2016-07-03 02:30:00,65535,,65535,,65535,,65535,,65535,,65535,
282,2016-07-03 03:00:00,65535,,65535,,65535,,65535,,65535,,65535,
283,2016-07-03 03:30:00,65535,,65535,,65535,,65535,,65535,,65535,
284,2016-07-03 04:00:00,65535,,65535,,65535,,65535,,65535,,65535,
285,2016-07-03 04:30:00,65535,,65535,,65535,,65535,,65535,,65535,
286,2016-07-03 05:00:00,65535,,65535,,65535,,65535,,65535,,65535,
287,2016-07-03 05:30:00,65535,,65535,,65535,,65535,,65535,,65535,
288,2016-07-03 06:00:00,65535,,65535,,65535,,65535,,65535,,65535,
289,2016-07-03 06:30:00,65535,,65535,,65535,,65535,,65535,,65535,
290,2016-07-03 07:00:00,65535,,65535,,65535,,65535,,65535,,65535,
291,2016-07-03 07:30:00,65535,,65535,,65535,,65535,,65535,,65535,
292,2016-07-03 08:00:00,65535,,65535,,65535,,65535,,65535,,65535,
293,2016-07-03 08:30:00,65535,,65535,,65535,,65535,,65535,,65535,
294,2016-07-03 09:00:00,65535,,65535,,65535,,65535,,65535,,65535,
295,2016-07-03 09:30:00,65535,,65535,,65535,,65535,,65535,,65535,
296,2016-07-03 10:00:00,65535,,65535,,65535,,65535,,65535,,65535,
297,2016-07-03 10:30:00,65535,,65535,,65535,,65535,,65535,,65535,
298,2016-07-03 11:00:00,65535,,65535,,65535,,65535,,65535,,65535,
299,2016-07-03 11:30:00,65535,,65535,,65535,,65535,,65535,,65535,
300,2016-07-03 12:00:00,65535,,65535,,65535,,65535,,65535,,65535,
301,2016-07-03 12:30:00,65535,,65535,,65535,,65535,,65535,,65535,
302,2016-07-03 13:00:00,65535,,65535,,65535,,65535,,65535,,65535,
303,2016-07-03 13:30:00,65535,,65535,,65535,,65535,,65535,,65535,
304,2016-07-03 14:00:00,65535,,65535,,65535,,65535,,65535,,65535,
305,2016-07-03 14:30:00,65535,,65535,,65535,,65535,,65535,,65535,
306,2016-07-03 15:00:00,65535,,65535,,65535,,65535,,65535,,65535,
307,2016-07-03 15:30:00,65535,,65535,,65535,,65535,,65535,,65535,
308,2016-07-03 16:00:00,65535,,65535,,65535,,65535,,65535,,65535,
309,2016-07-03 16:30:00,65535,,65535,,65535,,65535,,65535,,65535,
310,2016-07-03 17:00:00,65535,,65535,,65535,,65535,,65535,,65535,
311,2016-07-03 17:30:00,65535,,65535,,65535,,65535,,65535,,65535,
312,2016-07-03 18:00:00,65535,,65535,,65535,,65535,,65535,,65535,
313,2016-07-03 18:30:00,65535,,65535,,65535,,65535,,65535,,65535,
314,2016-07-03 19:00:00,65535,,65535,,65535,,65535,,65535,,65535,
315,2016-07-03 19:30:00,65535,,65535,,65535,,65535,,65535,,65535,
316,2016-07-03 20:00:00,65535,,65535,,65535,,65535,,65535,,65535,
317,2016-07-03 20:30:00,65535,,65535,,65535,,65535,,65535,,65535,
318,2016-07-03 21:00:00,65535,,65535,,65535,,65535,,65535,,65535,
319,2016-07-03 21:30:00,65535,,65535,,65535,,65535,,65535,,65535,
320,2016-07-03 22:00:00,65535,,65535,,65535,,65535,,65535,,65535,
321,2016-07-03 22:30:00,65535,,65535,,65535,,65535,,65535,,65535,
322,2016-07-03 23:00:00,65535,,65535,,65535,,65535,,65535,,65535,
323,2016-07-03 23:30:00,65535,,65535,,65535,,65535,,65535,,65535,
324,2016-07-04 00:00:00,65535,,65535,,65535,,65535,,65535,,65535,
325,2016-07-04 00:30:00,65535,,65535,,65535,,65535,,65535,,65535,
326,2016-07-04 01:00:00,65535,,65535,,65535,,65535,,65535,,65535,
327,2016-07-04 01:30:00,65535,,65535,,65535,,65535,,65535,,65535,
328,2016-07-04 02:00:00,65535,,65535,,65535,,65535,,65535,,65535,
329,2016-07-04 02:30:00,65535,,65535,,65535,,65535,,65535,,65535,
330,2016-07-04 03:00:00,65535,,65535,,65535,,65535,,65535,,65535,
331,2016-07-04 03:30:00,65535,,65535,,65535,,65535,,65535,,65535,
332,2016-07-04 04:00:00,65535,,65535,,65535,,65535,,65535,,65535,
333,2016-07-04 04:30:00,65535,,65535,,65535,,65535,,65535,,65535,
334,2016-07-04 05:00:00,65535,,65535,,65535,,65535,,65535,,65535,
335,2016-07-04 05:30:00,65535,,65535,,65535,,65535,,65535,,65535,
336,2016-07-04 06:00:00,65535,,65535,,65535,,65535,,65535,,65535,
337,2016-07-04 06:30:00,65535,,65535,,65535,,65535,,65535,,65535,
338,2016-07-04 07:00:00,65535,,65535,,65535,,65535,,65535,,65535,
339,2016-07-04 07:30:00,65535,,65535,,65535,,65535,,65535,,65535,
340,2016-07-04 08:00:00,65535,,65535,,65535,,65535,,65535,,65535,
341,2016-07-04 08:30:00,65535,,65535,,65535,,65535,,65535,,65535,
342,2016-07-04 09:00:00,65535,,65535,,65535,,65535,,65535,,65535,
343,2016-07-04 09:30:00,65535,,65535,,65535,,65535,,65535,,65535,
344,2016-07-04 10:00:00,65535,,65535,,65535,,65535,,65535,,65535,
345,2016-07-04 10:30:00,65535,,65535,,65535,,65535,,65535,,65535,
346,2016-07-04 11:00:00,65535,,65535,,65535,,65535,,65535,,65535,
347,2016-07-04 11:30:00,65535,,65535,,65535,,65535,,65535,,65535,
348,2016-07-04 12:00:00,65535,,65535,,65535,,65535,,65535,,65535,
349,2016-07-04 12:30:00,65535,,65535,,65535,,65535,,65535,,65535,
350,2016-07-04 13:00:00,65535,,65535,,65535,,65535,,65535,,65535,
351,2016-07-04 13:30:00,65535,,65535,,65535,,65535,,65535,,65535,
352,2016-07-04 14:00:00,65535,,65535,,65535,,65535,,65535,,65535,
353,2016-07-04 14:30:00,65535,,65535,,65535,,65535,,65535,,65535,
