Moisture Data ASCII output
Logger ID:  IENWUP001SMP
Last Sampling Interval: 30 minutes
Selected Sites, Probes and Sensors: 
Default: P1: 10[A1], 20[A2], 40[A3], 60[A4], 80[A5], 100[A6]
Output Type:  Separate
Index   ,"Date Time"                   ,A1.Raw      ,A1.Moisture[mm]  ,A2.Raw      ,A2.Moisture[mm]  ,A3.Raw      ,A3.Moisture[mm]  ,A4.Raw      ,A4.Moisture[mm]  ,A5.Raw      ,A5.Moisture[mm]  ,A6.Raw      ,A6.Moisture[mm]  ,
0       ,"2016-11-02 13:00:00"         ,65535       ,32.085571        ,65535       ,20.504665        ,65535       ,19.256531        ,65535       ,29.604752        ,65535       ,33.373295        ,65535       ,33.147091        ,
1       ,"2016-11-02 13:30:00"         ,65535       ,32.093510        ,65535       ,20.513325        ,65535       ,19.250729        ,65535       ,29.566778        ,65535       ,33.349648        ,65535       ,33.147091        ,
2       ,"2016-11-02 14:00:00"         ,65535       ,32.109390        ,65535       ,20.513325        ,65535       ,19.250729        ,65535       ,29.574369        ,65535       ,33.349648        ,65535       ,33.147091        ,
3       ,"2016-11-02 14:30:00"         ,65535       ,32.125275        ,65535       ,20.513325        ,65535       ,19.244926        ,65535       ,29.589556        ,65535       ,33.357533        ,65535       ,33.147091        ,
4       ,"2016-11-02 15:00:00"         ,65535       ,32.133217        ,65535       ,20.521982        ,65535       ,19.244926        ,65535       ,29.604752        ,65535       ,33.365410        ,65535       ,33.147091        ,
5       ,"2016-11-02 15:30:00"         ,65535       ,32.141151        ,65535       ,20.521982        ,65535       ,19.244926        ,65535       ,29.619947        ,65535       ,33.389061        ,65535       ,33.147091        ,
6       ,"2016-11-02 16:00:00"         ,65535       ,32.149097        ,65535       ,20.521982        ,65535       ,19.239130        ,65535       ,29.627552        ,65535       ,33.389061        ,65535       ,33.139065        ,
7       ,"2016-11-02 16:30:00"         ,65535       ,32.149097        ,65535       ,20.521982        ,65535       ,19.239130        ,65535       ,29.635147        ,65535       ,33.389061        ,65535       ,33.147091        ,
8       ,"2016-11-02 17:00:00"         ,65535       ,32.149097        ,65535       ,20.530642        ,65535       ,19.239130        ,65535       ,29.635147        ,65535       ,33.389061        ,65535       ,33.147091        ,
9       ,"2016-11-02 17:30:00"         ,65535       ,32.157047        ,65535       ,20.565308        ,65535       ,19.215940        ,65535       ,29.506083        ,65535       ,33.326023        ,65535       ,33.155102        ,
10      ,"2016-11-02 18:00:00"         ,65535       ,32.356064        ,65535       ,20.556641        ,65535       ,19.221741        ,65535       ,29.544010        ,65535       ,33.333904        ,65535       ,33.147091        ,
11      ,"2016-11-02 18:30:00"         ,65535       ,32.643948        ,65535       ,20.626059        ,65535       ,19.215940        ,65535       ,29.513664        ,65535       ,33.326023        ,65535       ,33.155102        ,
12      ,"2016-11-02 19:00:00"         ,65535       ,33.086708        ,65535       ,20.739159        ,65535       ,19.204357        ,65535       ,29.498501        ,65535       ,33.333904        ,65535       ,33.155102        ,
13      ,"2016-11-02 19:30:00"         ,65535       ,34.279312        ,65535       ,20.940168        ,65535       ,19.215940        ,65535       ,29.490917        ,65535       ,33.333904        ,65535       ,33.155102        ,
14      ,"2016-11-02 20:00:00"         ,65535       ,35.261650        ,65535       ,21.336788        ,65535       ,19.221741        ,65535       ,29.506083        ,65535       ,33.333904        ,65535       ,33.155102        ,
