,date_time,A1_raw,A1_moisture,A2_raw,A2_moisture,A3_raw,A3_moisture,A4_raw,A4_moisture,A5_raw,A5_moisture,A6_raw,A6_moisture
43,2016-06-05 22:00:00,65535,44.981819,65535,38.523674,65535,39.556358,65535,37.056114,65535,41.839325,65535,49.232754
44,2016-06-05 22:30:00,65535,45.935966,65535,38.572193,65535,39.574272,65535,37.082199,65535,41.858162,65535,49.243034
45,2016-06-05 23:00:00,65535,45.600166,65535,38.608616,65535,39.592186,65535,37.099586,65535,41.867584,65535,49.243034
46,2016-06-05 23:30:00,65535,45.56076,65535,38.608616,65535,39.601154,65535,37.108284,65535,41.877007,65535,49.253315
47,2016-06-06 00:00:00,65535,45.541061,65535,38.608616,65535,39.610107,65535,37.116978,65535,41.877007,65535,49.253315
48,2016-06-06 00:30:00,65535,45.541061,65535,38.596474,65535,39.61908,65535,37.125679,65535,41.877007,65535,49.263588
49,2016-06-06 01:00:00,65535,45.541061,65535,38.596474,65535,39.61908,65535,37.125679,65535,41.877007,65535,49.263588
50,2016-06-06 01:30:00,65535,45.531212,65535,38.596474,65535,39.61908,65535,37.125679,65535,41.886433,65535,49.263588
51,2016-06-06 02:00:00,65535,45.531212,65535,38.596474,65535,39.61908,65535,37.125679,65535,41.877007,65535,49.263588
52,2016-06-06 02:30:00,65535,45.531212,65535,38.596474,65535,39.61908,65535,37.125679,65535,41.886433,65535,49.263588
53,2016-06-06 03:00:00,65535,45.531212,65535,38.596474,65535,39.610107,65535,37.125679,65535,41.886433,65535,49.263588
54,2016-06-06 03:30:00,65535,45.531212,65535,38.584332,65535,39.610107,65535,37.116978,65535,41.877007,65535,49.263588
55,2016-06-06 04:00:00,65535,45.531212,65535,38.584332,65535,39.610107,65535,37.116978,65535,41.886433,65535,49.263588
56,2016-06-06 04:30:00,65535,45.531212,65535,38.584332,65535,39.610107,65535,37.116978,65535,41.886433,65535,49.263588
57,2016-06-06 05:00:00,65535,45.541061,65535,38.572193,65535,39.601154,65535,37.116978,65535,41.877007,65535,49.263588
58,2016-06-06 05:30:00,65535,45.550911,65535,38.572193,65535,39.610107,65535,37.116978,65535,41.877007,65535,49.263588
59,2016-06-06 06:00:00,65535,45.56076,65535,38.572193,65535,39.601154,65535,37.116978,65535,41.886433,65535,49.263588
60,2016-06-06 06:30:00,65535,45.570602,65535,38.547935,65535,39.601154,65535,37.116978,65535,41.886433,65535,49.263588
61,2016-06-06 07:00:00,65535,45.590309,65535,38.547935,65535,39.601154,65535,37.116978,65535,41.877007,65535,49.263588
62,2016-06-06 07:30:00,65535,45.590309,65535,38.535805,65535,39.601154,65535,37.108284,65535,41.877007,65535,49.263588
63,2016-06-06 08:00:00,65535,45.610023,65535,38.523674,65535,39.601154,65535,37.108284,65535,41.877007,65535,49.263588
64,2016-06-06 08:30:00,65535,45.610023,65535,38.535805,65535,39.601154,65535,37.099586,65535,41.867584,65535,49.263588
65,2016-06-06 09:00:00,65535,45.600166,65535,38.535805,65535,39.601154,65535,37.099586,65535,41.867584,65535,49.263588
66,2016-06-06 09:30:00,65535,45.580467,65535,38.523674,65535,39.592186,65535,37.099586,65535,41.867584,65535,49.263588
67,2016-06-06 10:00:00,65535,45.550911,65535,38.523674,65535,39.592186,65535,37.090889,65535,41.867584,65535,49.253315
68,2016-06-06 10:30:00,65535,45.51152,65535,38.523674,65535,39.583233,65535,37.090889,65535,41.867584,65535,49.253315
69,2016-06-06 11:00:00,65535,45.462326,65535,38.511551,65535,39.583233,65535,37.090889,65535,41.858162,65535,49.253315
70,2016-06-06 11:30:00,65535,45.403316,65535,38.511551,65535,39.574272,65535,37.073494,65535,41.858162,65535,49.253315
71,2016-06-06 12:00:00,65535,45.334541,65535,38.499435,65535,39.565308,65535,37.064804,65535,41.858162,65535,49.243034
72,2016-06-06 12:30:00,65535,45.275646,65535,38.487312,65535,39.556358,65535,37.056114,65535,41.848743,65535,49.243034
73,2016-06-06 13:00:00,65535,45.216793,65535,38.499435,65535,39.556358,65535,37.047424,65535,41.839325,65535,49.243034
74,2016-06-06 13:30:00,65535,45.13839,65535,38.487312,65535,39.547398,65535,37.047424,65535,41.848743,65535,49.243034
75,2016-06-06 14:00:00,65535,45.030716,65535,38.487312,65535,39.547398,65535,37.038727,65535,41.839325,65535,49.232754
76,2016-06-06 14:30:00,65535,44.913425,65535,38.487312,65535,39.538448,65535,37.030041,65535,41.82991,65535,49.232754
