Moisture Data ASCII output
Logger ID:  IENWUP002SMP
Last Sampling Interval: 30 minutes
Selected Sites, Probes and Sensors: 
Default: P1: 10[A1], 20[A2], 30[A3], 40[A4], 60[A5], 80[A6]
Output Type:  Separate
Index   ,"Date Time"                   ,A1.Raw      ,A1.Moisture[mm]  ,A2.Raw      ,A2.Moisture[mm]  ,A3.Raw      ,A3.Moisture[mm]  ,A4.Raw      ,A4.Moisture[mm]  ,A5.Raw      ,A5.Moisture[mm]  ,A6.Raw      ,A6.Moisture[mm]  ,
0       ,"2016-10-01 07:00:00"         ,65535       ,23.967278        ,65535       ,25.703283        ,65535       ,27.021526        ,65535       ,30.247372        ,65535       ,40.746078        ,65535       ,49.273876        ,
1       ,"2016-10-01 07:30:00"         ,65535       ,24.021044        ,65535       ,25.731876        ,65535       ,27.021526        ,65535       ,30.239670        ,65535       ,40.746078        ,65535       ,49.273876        ,
2       ,"2016-10-01 08:00:00"         ,65535       ,26.787428        ,65535       ,26.891111        ,65535       ,27.574362        ,65535       ,30.301308        ,65535       ,40.764614        ,65535       ,49.273876        ,
3       ,"2016-10-01 08:30:00"         ,65535       ,28.157066        ,65535       ,29.044704        ,65535       ,30.156656        ,65535       ,33.906307        ,65535       ,41.660610        ,65535       ,49.284161        ,
4       ,"2016-10-01 09:00:00"         ,65535       ,29.347334        ,65535       ,30.606104        ,65535       ,32.113178        ,65535       ,35.944931        ,65535       ,41.745209        ,65535       ,49.315018        ,
5       ,"2016-10-01 09:30:00"         ,65535       ,28.977386        ,65535       ,31.030733        ,65535       ,32.478260        ,65535       ,35.714912        ,65535       ,41.792252        ,65535       ,49.345898        ,
6       ,"2016-10-01 10:00:00"         ,65535       ,28.164457        ,65535       ,30.860464        ,65535       ,32.216103        ,65535       ,34.286793        ,65535       ,41.773441        ,65535       ,49.376774        ,
7       ,"2016-10-01 10:30:00"         ,65535       ,28.849691        ,65535       ,31.180172        ,65535       ,32.279541        ,65535       ,33.889824        ,65535       ,41.764023        ,65535       ,49.397377        ,
8       ,"2016-10-01 11:00:00"         ,65535       ,28.016796        ,65535       ,31.222956        ,65535       ,32.335106        ,65535       ,33.931046        ,65535       ,41.745209        ,65535       ,49.407665        ,
9       ,"2016-10-01 11:30:00"         ,65535       ,27.089882        ,65535       ,31.073385        ,65535       ,32.057838        ,65535       ,33.700584        ,65535       ,41.735813        ,65535       ,49.417965        ,
10      ,"2016-10-01 12:00:00"         ,65535       ,26.679895        ,65535       ,30.902981        ,65535       ,31.900040        ,65535       ,33.552933        ,65535       ,41.726398        ,65535       ,49.417965        ,
11      ,"2016-10-01 12:30:00"         ,65535       ,26.401527        ,65535       ,30.764933        ,65535       ,31.789858        ,65535       ,33.422005        ,65535       ,41.688797        ,65535       ,49.417965        ,
12      ,"2016-10-01 13:00:00"         ,65535       ,26.188583        ,65535       ,30.648411        ,65535       ,31.695597        ,65535       ,33.315853        ,65535       ,41.416801        ,65535       ,49.417965        ,
13      ,"2016-10-01 13:30:00"         ,65535       ,26.026012        ,65535       ,30.563839        ,65535       ,31.625004        ,65535       ,33.209904        ,65535       ,41.192505        ,65535       ,49.428272        ,
14      ,"2016-10-01 14:00:00"         ,65535       ,25.871082        ,65535       ,30.479399        ,65535       ,31.538864        ,65535       ,33.104153        ,65535       ,41.080616        ,65535       ,49.428272        ,
15      ,"2016-10-01 14:30:00"         ,65535       ,25.758747        ,65535       ,30.405636        ,65535       ,31.468479        ,65535       ,33.006714        ,65535       ,41.043373        ,65535       ,49.428272        ,
16      ,"2016-10-01 15:00:00"         ,65535       ,25.653702        ,65535       ,30.363529        ,65535       ,31.413805        ,65535       ,32.917553        ,65535       ,41.024754        ,65535       ,49.417965        ,
17      ,"2016-10-01 15:30:00"         ,65535       ,25.569849        ,65535       ,30.342489        ,65535       ,31.374786        ,65535       ,32.852795        ,65535       ,41.015446        ,65535       ,49.417965        ,
18      ,"2016-10-01 16:00:00"         ,65535       ,25.500095        ,65535       ,30.289928        ,65535       ,31.335796        ,65535       ,32.788101        ,65535       ,41.015446        ,65535       ,49.428272        ,
19      ,"2016-10-01 16:30:00"         ,65535       ,25.892176        ,65535       ,30.237423        ,65535       ,31.320211        ,65535       ,32.755787        ,65535       ,41.015446        ,65535       ,49.428272        ,
20      ,"2016-10-01 17:00:00"         ,65535       ,25.934395        ,65535       ,30.321455        ,65535       ,31.320211        ,65535       ,32.707355        ,65535       ,41.015446        ,65535       ,49.428272        ,
